StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	240.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	240.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	240.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	240.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	240.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	240.00	0.00	0.00
C1         c          25.0       85.0       20.0       127.0      191.0      10.0              24.0
C4         c          20.0       80.0       40.0       47.0       105.0      10.0              32.0
C7         c          15.0       75.0       20.0       87.0       147.0      10.0              24.0
C8         c          15.0       80.0       10.0       64.0       156.0      10.0              8.0
C9         c          10.0       35.0       20.0       85.0       191.0      10.0              24.0
C11        c          8.0        40.0       40.0       56.0       146.0      10.0              48.0
C12        c          8.0        45.0       20.0       95.0       157.0      10.0              16.0
C14        c          5.0        45.0       10.0       36.0       134.0      10.0              8.0
C19        c          42.0       10.0       40.0       48.0       146.0      10.0              48.0
C20        c          42.0       15.0       10.0       100.0      168.0      10.0              8.0
C21        c          40.0       5.0        10.0       75.0       185.0      10.0              12.0
C23        c          38.0       5.0        30.0       53.0       184.0      10.0              36.0
C24        c          38.0       15.0       10.0       82.0       164.0      10.0              8.0
C28        c          92.0       30.0       10.0       72.0       174.0      10.0              8.0
C32        c          87.0       30.0       10.0       67.0       157.0      10.0              8.0
C33        c          85.0       25.0       10.0       66.0       178.0      10.0              12.0
C34        c          85.0       35.0       30.0       85.0       182.0      10.0              24.0
C35        c          67.0       85.0       20.0       59.0       185.0      10.0              24.0
C38        c          62.0       80.0       30.0       50.0       160.0      10.0              24.0
C40        c          60.0       85.0       30.0       116.0      189.0      10.0              24.0
C42        c          55.0       80.0       10.0       34.0       96.0       10.0              8.0
C44        c          55.0       82.0       10.0       36.0       138.0      10.0              8.0
C45        c          20.0       82.0       10.0       38.0       174.0      10.0              12.0
C48        c          42.0       5.0        10.0       79.0       184.0      10.0              8.0
C49        c          42.0       12.0       10.0       54.0       146.0      10.0              12.0
C52        c          25.0       30.0       3.0        25.0       145.0      10.0              2.0
C54        c          55.0       60.0       16.0       120.0      211.0      10.0              12.0
C55        c          30.0       60.0       16.0       15.0       144.0      10.0              19.0
C57        c          30.0       25.0       23.0       27.0       115.0      10.0              27.0
C59        c          10.0       20.0       19.0       50.0       142.0      10.0              22.0
C60        c          15.0       60.0       17.0       103.0      203.0      10.0              13.0
C63        c          65.0       20.0       6.0        40.0       164.0      10.0              7.0
C68        c          40.0       60.0       21.0       59.0       169.0      10.0              16.0
C69        c          31.0       52.0       27.0       10.0       104.0      10.0              32.0
C70        c          35.0       69.0       23.0       61.0       135.0      10.0              18.0
C73        c          2.0        60.0       5.0        79.0       141.0      10.0              6.0
C75        c          5.0        5.0        16.0       65.0       139.0      10.0              19.0
C76        c          60.0       12.0       31.0       55.0       152.0      10.0              24.0
C77        c          23.0       3.0        7.0        65.0       168.0      10.0              8.0
C82        c          27.0       43.0       9.0        90.0       168.0      10.0              7.0
C83        c          37.0       31.0       14.0       84.0       182.0      10.0              16.0
C85        c          63.0       23.0       2.0        36.0       180.0      10.0              2.0
C86        c          21.0       24.0       28.0       139.0      191.0      10.0              22.0
C87        c          12.0       24.0       13.0       58.0       88.0       10.0              15.0
C88        c          24.0       58.0       19.0       55.0       163.0      10.0              15.0
C91        c          49.0       42.0       13.0       33.0       149.0      10.0              15.0
C92        c          53.0       43.0       14.0       83.0       215.0      10.0              11.0
C95        c          56.0       37.0       6.0        21.0       144.0      10.0              7.0
C96        c          55.0       54.0       26.0       158.0      214.0      10.0              20.0
C97        c          4.0        18.0       35.0       123.0      175.0      10.0              42.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
