StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S0	f	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S6	f	34.00	71.00	0.00	0.00	1000.00	0.00	0.00
S8	f	7.00	61.00	0.00	0.00	1000.00	0.00	0.00
S11	f	14.00	20.00	0.00	0.00	1000.00	0.00	0.00
S14	f	26.00	6.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S16	f	41.00	5.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	1000.00	0.00	0.00
S19	f	62.00	21.00	0.00	0.00	1000.00	0.00	0.00
S20	f	74.00	30.00	0.00	0.00	1000.00	0.00	0.00
C1         c          41.0       49.0       10.0       16.0       229.0      10.0              12.0
C3         c          55.0       45.0       13.0       266.0      967.0      10.0              15.0
C4         c          55.0       20.0       19.0       701.0      883.0      10.0              15.0
C5         c          15.0       30.0       26.0       21.0       535.0      10.0              31.0
C6         c          25.0       30.0       3.0        391.0      873.0      10.0              2.0
C11        c          20.0       65.0       12.0       584.0      938.0      10.0              14.0
C12        c          50.0       35.0       19.0       769.0      975.0      10.0              15.0
C13        c          30.0       25.0       23.0       12.0       366.0      10.0              27.0
C14        c          15.0       10.0       20.0       42.0       436.0      10.0              16.0
C20        c          45.0       65.0       9.0        609.0      839.0      10.0              7.0
C22        c          45.0       10.0       18.0       607.0      963.0      10.0              14.0
C23        c          55.0       5.0        29.0       37.0       625.0      10.0              34.0
C25        c          65.0       20.0       6.0        34.0       358.0      10.0              7.0
C28        c          41.0       37.0       16.0       215.0      637.0      10.0              12.0
C29        c          64.0       42.0       9.0        639.0      960.0      10.0              10.0
C31        c          31.0       52.0       27.0       224.0      972.0      10.0              32.0
C32        c          35.0       69.0       23.0       312.0      662.0      10.0              18.0
C33        c          53.0       52.0       11.0       75.0       583.0      10.0              13.0
C35        c          63.0       65.0       8.0        404.0      948.0      10.0              9.0
C36        c          2.0        60.0       5.0        577.0      948.0      10.0              4.0
C37        c          20.0       20.0       8.0        296.0      882.0      10.0              9.0
C39        c          60.0       12.0       31.0       113.0      611.0      10.0              37.0
C41        c          42.0       7.0        5.0        570.0      961.0      10.0              6.0
C42        c          24.0       12.0       5.0        26.0       227.0      10.0              4.0
C45        c          6.0        38.0       16.0       366.0      960.0      10.0              19.0
C46        c          2.0        48.0       1.0        36.0       450.0      10.0              0.0
C48        c          13.0       52.0       36.0       274.0      702.0      10.0              28.0
C49        c          6.0        68.0       30.0       583.0      946.0      10.0              36.0
C51        c          49.0       58.0       10.0       570.0      963.0      10.0              12.0
C52        c          27.0       43.0       9.0        59.0       565.0      10.0              7.0
C56        c          53.0       12.0       6.0        480.0      960.0      10.0              4.0
C59        c          21.0       24.0       28.0       18.0       376.0      10.0              33.0
C65        c          62.0       77.0       20.0       50.0       330.0      10.0              24.0
C68        c          56.0       39.0       36.0       162.0      622.0      10.0              28.0
C69        c          37.0       47.0       6.0        346.0      714.0      10.0              7.0
C72        c          47.0       16.0       25.0       23.0       483.0      10.0              20.0
C73        c          44.0       17.0       9.0        765.0      969.0      10.0              10.0
C75        c          49.0       11.0       18.0       453.0      719.0      10.0              21.0
C77        c          53.0       43.0       14.0       20.0       441.0      10.0              16.0
C78        c          61.0       52.0       3.0        32.0       620.0      10.0              2.0
C80        c          56.0       37.0       6.0        22.0       541.0      10.0              4.0
C85        c          16.0       22.0       41.0       326.0      966.0      10.0              49.0
C87        c          28.0       18.0       26.0       535.0      563.0      10.0              31.0
C90        c          31.0       67.0       3.0        442.0      726.0      10.0              2.0
C92        c          22.0       22.0       2.0        24.0       598.0      10.0              1.0
C93        c          18.0       24.0       22.0       512.0      696.0      10.0              26.0
C94        c          26.0       27.0       27.0       434.0      742.0      10.0              21.0
C97        c          25.0       21.0       12.0       524.0      678.0      10.0              14.0
C98        c          19.0       21.0       10.0       315.0      651.0      10.0              8.0
C100       c          18.0       18.0       17.0       133.0      133.0      10.0              13.0
Q Vehicle fuel tank capacity /181.83/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.16/
v average Velocity /1.0/
