StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	3390.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	3390.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	3390.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	3390.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	3390.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	3390.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	3390.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	3390.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	3390.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	3390.00	0.00	0.00
C1         c          52.0       75.0       10.0       721.0      1411.0     90.0              12.0
C3         c          62.0       69.0       10.0       30.0       889.0      90.0              12.0
C5         c          42.0       65.0       10.0       802.0      1902.0     90.0              12.0
C8         c          34.0       60.0       20.0       12.0       858.0      90.0              16.0
C9         c          28.0       70.0       10.0       24.0       1306.0     90.0              12.0
C10        c          35.0       66.0       10.0       17.0       810.0      90.0              8.0
C11        c          35.0       69.0       10.0       20.0       972.0      90.0              12.0
C13        c          22.0       75.0       30.0       32.0       760.0      90.0              36.0
C16        c          20.0       85.0       40.0       494.0      1052.0     90.0              32.0
C17        c          18.0       75.0       20.0       483.0      1633.0     90.0              24.0
C18        c          15.0       75.0       20.0       894.0      1036.0     90.0              16.0
C23        c          14.0       66.0       10.0       1000.0     1512.0     90.0              12.0
C24        c          25.0       50.0       10.0       2478.0     3285.0     90.0              8.0
C27        c          23.0       52.0       10.0       2799.0     3025.0     90.0              12.0
C29        c          20.0       50.0       10.0       2545.0     2899.0     90.0              12.0
C30        c          20.0       55.0       10.0       2625.0     3009.0     90.0              8.0
C32        c          10.0       40.0       30.0       2121.0     2933.0     90.0              24.0
C37        c          2.0        40.0       20.0       2001.0     2297.0     90.0              24.0
C39        c          0.0        45.0       20.0       1576.0     2348.0     90.0              24.0
C40        c          36.0       18.0       10.0       797.0      1299.0     90.0              8.0
C43        c          33.0       35.0       10.0       17.0       625.0      90.0              12.0
C45        c          30.0       30.0       10.0       545.0      979.0      90.0              12.0
C47        c          30.0       35.0       10.0       148.0      626.0      90.0              12.0
C48        c          36.0       40.0       10.0       11.0       543.0      90.0              8.0
C49        c          48.0       20.0       10.0       1701.0     2377.0     90.0              12.0
C51        c          25.0       30.0       10.0       269.0      1065.0     90.0              12.0
C52        c          25.0       35.0       10.0       177.0      787.0      90.0              8.0
C53        c          44.0       5.0        20.0       1228.0     2274.0     90.0              24.0
C54        c          42.0       10.0       40.0       1580.0     2112.0     90.0              32.0
C55        c          42.0       15.0       10.0       1665.0     2217.0     90.0              12.0
C57        c          38.0       15.0       40.0       762.0      1800.0     90.0              48.0
C58        c          38.0       5.0        30.0       1198.0     1932.0     90.0              24.0
C59        c          38.0       10.0       10.0       1103.0     1649.0     90.0              12.0
C60        c          35.0       5.0        20.0       1214.0     1730.0     90.0              16.0
C61        c          50.0       30.0       10.0       1746.0     3092.0     90.0              12.0
C67        c          47.0       40.0       10.0       1562.0     2604.0     90.0              12.0
C68        c          42.0       30.0       10.0       1831.0     2631.0     90.0              8.0
C69        c          45.0       35.0       10.0       2407.0     3284.0     90.0              12.0
C70        c          95.0       30.0       30.0       902.0      1328.0     90.0              24.0
C71        c          95.0       35.0       20.0       682.0      1358.0     90.0              24.0
C78        c          78.0       40.0       20.0       1223.0     1969.0     90.0              16.0
C81        c          85.0       35.0       30.0       1157.0     1837.0     90.0              36.0
C83        c          72.0       55.0       10.0       165.0      825.0      90.0              12.0
C84        c          70.0       58.0       20.0       96.0       706.0      90.0              16.0
C85        c          86.0       46.0       30.0       330.0      1316.0     90.0              36.0
C87        c          64.0       46.0       20.0       1503.0     2081.0     90.0              24.0
C91        c          60.0       60.0       10.0       23.0       1391.0     90.0              12.0
C92        c          67.0       85.0       20.0       368.0      998.0      90.0              16.0
C99        c          55.0       80.0       10.0       653.0      1287.0     90.0              12.0
C100       c          55.0       85.0       20.0       656.0      1094.0     90.0              16.0
Q Vehicle fuel tank capacity /117.66/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
