StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S3	f	47.00	57.00	0.00	0.00	1000.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	1000.00	0.00	0.00
S5	f	29.00	59.00	0.00	0.00	1000.00	0.00	0.00
S10	f	5.00	39.00	0.00	0.00	1000.00	0.00	0.00
S12	f	0.00	26.00	0.00	0.00	1000.00	0.00	0.00
S13	f	24.00	25.00	0.00	0.00	1000.00	0.00	0.00
S14	f	26.00	6.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S16	f	41.00	5.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	1000.00	0.00	0.00
C1         c          41.0       49.0       10.0       16.0       256.0      10.0              12.0
C3         c          55.0       45.0       13.0       721.0      961.0      10.0              15.0
C8         c          10.0       43.0       9.0        27.0       267.0      10.0              7.0
C9         c          55.0       60.0       16.0       0.0        957.0      10.0              19.0
C10        c          30.0       60.0       16.0       0.0        964.0      10.0              12.0
C11        c          20.0       65.0       12.0       641.0      881.0      10.0              14.0
C18        c          20.0       40.0       12.0       0.0        974.0      10.0              9.0
C20        c          45.0       65.0       9.0        604.0      844.0      10.0              7.0
C23        c          55.0       5.0        29.0       64.0       304.0      10.0              34.0
C25        c          65.0       20.0       6.0        0.0        956.0      10.0              7.0
C27        c          35.0       40.0       16.0       268.0      508.0      10.0              19.0
C28        c          41.0       37.0       16.0       0.0        983.0      10.0              12.0
C30        c          40.0       60.0       21.0       454.0      694.0      10.0              16.0
C31        c          31.0       52.0       27.0       580.0      820.0      10.0              32.0
C35        c          63.0       65.0       8.0        690.0      930.0      10.0              9.0
C36        c          2.0        60.0       5.0        708.0      948.0      10.0              4.0
C37        c          20.0       20.0       8.0        469.0      709.0      10.0              9.0
C39        c          60.0       12.0       31.0       242.0      482.0      10.0              37.0
C41        c          42.0       7.0        5.0        721.0      961.0      10.0              6.0
C43        c          23.0       3.0        7.0        350.0      590.0      10.0              8.0
C48        c          13.0       52.0       36.0       368.0      608.0      10.0              28.0
C49        c          6.0        68.0       30.0       703.0      943.0      10.0              36.0
C50        c          47.0       47.0       13.0       433.0      673.0      10.0              10.0
C53        c          37.0       31.0       14.0       0.0        985.0      10.0              16.0
C54        c          57.0       29.0       18.0       23.0       263.0      10.0              14.0
C55        c          63.0       23.0       2.0        0.0        959.0      10.0              2.0
C57        c          32.0       12.0       7.0        409.0      649.0      10.0              8.0
C58        c          36.0       26.0       18.0       337.0      577.0      10.0              14.0
C60        c          17.0       34.0       3.0        0.0        971.0      10.0              2.0
C61        c          12.0       24.0       13.0       320.0      560.0      10.0              15.0
C62        c          24.0       58.0       19.0       0.0        964.0      10.0              15.0
C63        c          27.0       69.0       10.0       715.0      955.0      10.0              12.0
C66        c          49.0       73.0       25.0       557.0      797.0      10.0              20.0
C67        c          67.0       5.0        25.0       0.0        946.0      10.0              30.0
C69        c          37.0       47.0       6.0        410.0      650.0      10.0              7.0
C70        c          37.0       56.0       5.0        22.0       262.0      10.0              4.0
C72        c          47.0       16.0       25.0       58.0       298.0      10.0              20.0
C74        c          46.0       13.0       8.0        382.0      622.0      10.0              6.0
C77        c          53.0       43.0       14.0       35.0       275.0      10.0              16.0
C80        c          56.0       37.0       6.0        22.0       262.0      10.0              4.0
C81        c          55.0       54.0       26.0       0.0        962.0      10.0              31.0
C83        c          14.0       37.0       11.0       491.0      731.0      10.0              13.0
C86        c          4.0        18.0       35.0       714.0      954.0      10.0              28.0
C88        c          26.0       52.0       9.0        271.0      511.0      10.0              7.0
C89        c          26.0       35.0       15.0       506.0      746.0      10.0              18.0
C92        c          22.0       22.0       2.0        191.0      431.0      10.0              1.0
C94        c          26.0       27.0       27.0       0.0        977.0      10.0              21.0
C96        c          22.0       27.0       11.0       734.0      974.0      10.0              8.0
C97        c          25.0       21.0       12.0       0.0        972.0      10.0              14.0
C99        c          20.0       26.0       9.0        27.0       267.0      10.0              10.0
Q Vehicle fuel tank capacity /181.23/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.17/
v average Velocity /1.0/
