StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	3390.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	3390.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	3390.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	3390.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	3390.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	3390.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	3390.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	3390.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	3390.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	3390.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	3390.00	0.00	0.00
C9         c          28.0       70.0       10.0       218.0      378.0      90.0              12.0
C11        c          35.0       69.0       10.0       121.0      281.0      90.0              12.0
C12        c          25.0       85.0       20.0       508.0      668.0      90.0              16.0
C15        c          20.0       80.0       40.0       411.0      571.0      90.0              48.0
C16        c          20.0       85.0       40.0       693.0      853.0      90.0              32.0
C18        c          15.0       75.0       20.0       885.0      1045.0     90.0              16.0
C19        c          15.0       80.0       10.0       790.0      950.0      90.0              12.0
C21        c          30.0       56.0       20.0       3128.0     3288.0     90.0              24.0
C23        c          14.0       66.0       10.0       1176.0     1336.0     90.0              12.0
C24        c          25.0       50.0       10.0       2925.0     3085.0     90.0              8.0
C31        c          10.0       35.0       20.0       2260.0     2420.0     90.0              24.0
C32        c          10.0       40.0       30.0       2447.0     2607.0     90.0              24.0
C35        c          5.0        35.0       10.0       2165.0     2325.0     90.0              12.0
C36        c          5.0        45.0       10.0       1787.0     1947.0     90.0              8.0
C39        c          0.0        45.0       20.0       1882.0     2042.0     90.0              24.0
C40        c          36.0       18.0       10.0       968.0      1128.0     90.0              8.0
C41        c          35.0       32.0       10.0       120.0      280.0      90.0              12.0
C42        c          33.0       32.0       20.0       212.0      372.0      90.0              16.0
C45        c          30.0       30.0       10.0       682.0      842.0      90.0              12.0
C46        c          34.0       25.0       30.0       778.0      938.0      90.0              24.0
C48        c          36.0       40.0       10.0       11.0       171.0      90.0              8.0
C50        c          26.0       32.0       10.0       495.0      655.0      90.0              8.0
C51        c          25.0       30.0       10.0       587.0      747.0      90.0              12.0
C54        c          42.0       10.0       40.0       1766.0     1926.0     90.0              32.0
C55        c          42.0       15.0       10.0       1861.0     2021.0     90.0              12.0
C58        c          38.0       5.0        30.0       1485.0     1645.0     90.0              24.0
C59        c          38.0       10.0       10.0       1296.0     1456.0     90.0              12.0
C63        c          50.0       40.0       50.0       1910.0     2070.0     90.0              60.0
C66        c          47.0       35.0       10.0       2713.0     2873.0     90.0              8.0
C68        c          42.0       30.0       10.0       2151.0     2311.0     90.0              8.0
C70        c          95.0       30.0       30.0       1035.0     1195.0     90.0              24.0
C72        c          53.0       30.0       10.0       2432.0     2592.0     90.0              8.0
C74        c          53.0       35.0       50.0       2527.0     2687.0     90.0              40.0
C76        c          90.0       35.0       10.0       845.0      1005.0     90.0              8.0
C77        c          72.0       45.0       10.0       1614.0     1774.0     90.0              12.0
C79        c          87.0       30.0       10.0       1322.0     1482.0     90.0              12.0
C80        c          85.0       25.0       10.0       1227.0     1387.0     90.0              8.0
C81        c          85.0       35.0       30.0       1417.0     1577.0     90.0              36.0
C82        c          75.0       55.0       20.0       508.0      668.0      90.0              16.0
C83        c          72.0       55.0       10.0       415.0      575.0      90.0              12.0
C86        c          66.0       55.0       10.0       226.0      386.0      90.0              8.0
C87        c          64.0       46.0       20.0       1712.0     1872.0     90.0              24.0
C89        c          56.0       64.0       10.0       22.0       182.0      90.0              12.0
C90        c          60.0       55.0       10.0       21.0       181.0      90.0              8.0
C91        c          60.0       60.0       10.0       36.0       196.0      90.0              12.0
C93        c          42.0       58.0       40.0       1369.0     1529.0     90.0              48.0
C94        c          65.0       82.0       10.0       509.0      669.0      90.0              8.0
C96        c          62.0       40.0       10.0       1808.0     1968.0     90.0              8.0
C99        c          55.0       80.0       10.0       890.0      1050.0     90.0              12.0
C100       c          55.0       85.0       20.0       795.0      955.0      90.0              16.0
Q Vehicle fuel tank capacity /118.31/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.28/
v average Velocity /1.0/
