StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	240.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	240.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	240.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	240.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	240.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	240.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	240.00	0.00	0.00
C1         c          25.0       85.0       20.0       161.0      191.0      10.0              24.0
C2         c          22.0       75.0       30.0       84.0       114.0      10.0              24.0
C3         c          22.0       85.0       10.0       113.0      143.0      10.0              12.0
C5         c          20.0       85.0       20.0       139.0      169.0      10.0              24.0
C6         c          18.0       75.0       20.0       105.0      135.0      10.0              16.0
C7         c          15.0       75.0       20.0       102.0      132.0      10.0              24.0
C8         c          15.0       80.0       10.0       95.0       125.0      10.0              8.0
C10        c          10.0       40.0       30.0       89.0       119.0      10.0              24.0
C12        c          8.0        45.0       20.0       111.0      141.0      10.0              16.0
C14        c          5.0        45.0       10.0       36.0       66.0       10.0              8.0
C15        c          2.0        40.0       20.0       103.0      133.0      10.0              24.0
C17        c          0.0        45.0       20.0       159.0      189.0      10.0              24.0
C18        c          44.0       5.0        20.0       79.0       109.0      10.0              16.0
C20        c          42.0       15.0       10.0       119.0      149.0      10.0              8.0
C21        c          40.0       5.0        10.0       155.0      185.0      10.0              12.0
C27        c          95.0       35.0       20.0       142.0      172.0      10.0              24.0
C28        c          92.0       30.0       10.0       144.0      174.0      10.0              8.0
C29        c          90.0       35.0       10.0       128.0      158.0      10.0              12.0
C33        c          85.0       25.0       10.0       99.0       129.0      10.0              12.0
C34        c          85.0       35.0       30.0       152.0      182.0      10.0              24.0
C35        c          67.0       85.0       20.0       155.0      185.0      10.0              24.0
C36        c          65.0       85.0       40.0       57.0       87.0       10.0              32.0
C37        c          65.0       82.0       10.0       56.0       86.0       10.0              12.0
C39        c          60.0       80.0       10.0       100.0      130.0      10.0              12.0
C43        c          55.0       85.0       20.0       107.0      137.0      10.0              24.0
C44        c          55.0       82.0       10.0       36.0       66.0       10.0              8.0
C45        c          20.0       82.0       10.0       53.0       83.0       10.0              12.0
C46        c          18.0       80.0       10.0       129.0      159.0      10.0              8.0
C48        c          42.0       5.0        10.0       154.0      184.0      10.0              8.0
C55        c          30.0       60.0       16.0       26.0       56.0       10.0              19.0
C61        c          45.0       65.0       9.0        184.0      214.0      10.0              10.0
C63        c          65.0       20.0       6.0        61.0       91.0       10.0              7.0
C65        c          35.0       40.0       16.0       31.0       61.0       10.0              19.0
C68        c          40.0       60.0       21.0       99.0       129.0      10.0              16.0
C70        c          35.0       69.0       23.0       83.0       113.0      10.0              18.0
C71        c          65.0       55.0       14.0       50.0       80.0       10.0              16.0
C77        c          23.0       3.0        7.0        90.0       120.0      10.0              8.0
C78        c          8.0        56.0       27.0       77.0       107.0      10.0              21.0
C79        c          6.0        68.0       30.0       53.0       83.0       10.0              36.0
C80        c          47.0       47.0       13.0       44.0       74.0       10.0              10.0
C83        c          37.0       31.0       14.0       118.0      148.0      10.0              16.0
C84        c          57.0       29.0       18.0       73.0       103.0      10.0              14.0
C85        c          63.0       23.0       2.0        65.0       95.0       10.0              2.0
C86        c          21.0       24.0       28.0       150.0      180.0      10.0              22.0
C88        c          24.0       58.0       19.0       94.0       124.0      10.0              15.0
C90        c          37.0       47.0       6.0        145.0      175.0      10.0              4.0
C91        c          49.0       42.0       13.0       76.0       106.0      10.0              15.0
C93        c          61.0       52.0       3.0        44.0       74.0       10.0              3.0
C96        c          55.0       54.0       26.0       178.0      208.0      10.0              20.0
C99        c          26.0       35.0       15.0       51.0       81.0       10.0              18.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
