StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S0	f	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	1000.00	0.00	0.00
S5	f	29.00	59.00	0.00	0.00	1000.00	0.00	0.00
S11	f	14.00	20.00	0.00	0.00	1000.00	0.00	0.00
S12	f	0.00	26.00	0.00	0.00	1000.00	0.00	0.00
S13	f	24.00	25.00	0.00	0.00	1000.00	0.00	0.00
S14	f	26.00	6.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	1000.00	0.00	0.00
S19	f	62.00	21.00	0.00	0.00	1000.00	0.00	0.00
C2         c          35.0       17.0       7.0        0.0        972.0      10.0              5.0
C4         c          55.0       20.0       19.0       0.0        965.0      10.0              15.0
C5         c          15.0       30.0       26.0       0.0        969.0      10.0              31.0
C14        c          15.0       10.0       20.0       0.0        957.0      10.0              16.0
C18        c          20.0       40.0       12.0       0.0        974.0      10.0              9.0
C20        c          45.0       65.0       9.0        679.0      769.0      10.0              7.0
C21        c          45.0       20.0       11.0       0.0        971.0      10.0              13.0
C22        c          45.0       10.0       18.0       0.0        963.0      10.0              14.0
C23        c          55.0       5.0        29.0       94.0       274.0      10.0              34.0
C25        c          65.0       20.0       6.0        0.0        956.0      10.0              7.0
C26        c          45.0       30.0       17.0       0.0        978.0      10.0              13.0
C27        c          35.0       40.0       16.0       0.0        985.0      10.0              19.0
C29        c          64.0       42.0       9.0        847.0      960.0      10.0              10.0
C30        c          40.0       60.0       21.0       0.0        964.0      10.0              16.0
C31        c          31.0       52.0       27.0       0.0        972.0      10.0              32.0
C32        c          35.0       69.0       23.0       0.0        956.0      10.0              18.0
C33        c          53.0       52.0       11.0       0.0        965.0      10.0              13.0
C35        c          63.0       65.0       8.0        0.0        948.0      10.0              9.0
C36        c          2.0        60.0       5.0        823.0      948.0      10.0              4.0
C40        c          40.0       25.0       9.0        0.0        978.0      10.0              7.0
C42        c          24.0       12.0       5.0        0.0        964.0      10.0              4.0
C43        c          23.0       3.0        7.0        0.0        955.0      10.0              8.0
C44        c          11.0       14.0       18.0       0.0        958.0      10.0              14.0
C45        c          6.0        38.0       16.0       779.0      960.0      10.0              19.0
C46        c          2.0        48.0       1.0        0.0        954.0      10.0              0.0
C49        c          6.0        68.0       30.0       0.0        946.0      10.0              36.0
C50        c          47.0       47.0       13.0       0.0        973.0      10.0              10.0
C52        c          27.0       43.0       9.0        0.0        978.0      10.0              7.0
C53        c          37.0       31.0       14.0       0.0        985.0      10.0              16.0
C54        c          57.0       29.0       18.0       0.0        967.0      10.0              14.0
C56        c          53.0       12.0       6.0        0.0        960.0      10.0              4.0
C59        c          21.0       24.0       28.0       18.0       140.0      10.0              33.0
C61        c          12.0       24.0       13.0       329.0      551.0      10.0              15.0
C72        c          47.0       16.0       25.0       0.0        967.0      10.0              20.0
C74        c          46.0       13.0       8.0        0.0        965.0      10.0              6.0
C75        c          49.0       11.0       18.0       0.0        962.0      10.0              21.0
C77        c          53.0       43.0       14.0       0.0        970.0      10.0              16.0
C80        c          56.0       37.0       6.0        0.0        968.0      10.0              4.0
C81        c          55.0       54.0       26.0       0.0        962.0      10.0              31.0
C84        c          11.0       31.0       7.0        0.0        965.0      10.0              5.0
C85        c          16.0       22.0       41.0       0.0        966.0      10.0              49.0
C86        c          4.0        18.0       35.0       0.0        954.0      10.0              28.0
C87        c          28.0       18.0       26.0       530.0      568.0      10.0              31.0
C88        c          26.0       52.0       9.0        0.0        970.0      10.0              7.0
C89        c          26.0       35.0       15.0       0.0        981.0      10.0              18.0
C93        c          18.0       24.0       22.0       0.0        969.0      10.0              26.0
C96        c          22.0       27.0       11.0       0.0        974.0      10.0              8.0
C97        c          25.0       21.0       12.0       0.0        972.0      10.0              14.0
C98        c          19.0       21.0       10.0       0.0        968.0      10.0              8.0
C99        c          20.0       26.0       9.0        0.0        972.0      10.0              10.0
Q Vehicle fuel tank capacity /247.66/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.12/
v average Velocity /1.0/
