StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	1236.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	1236.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	1236.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	1236.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	1236.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	1236.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	1236.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	1236.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	1236.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	1236.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	1236.00	0.00	0.00
C2         c          45.0       70.0       30.0       346.0      706.0      90.0              24.0
C3         c          42.0       66.0       10.0       717.0      1077.0     90.0              12.0
C4         c          42.0       68.0       10.0       440.0      800.0      90.0              8.0
C11        c          35.0       69.0       10.0       725.0      1085.0     90.0              12.0
C12        c          25.0       85.0       20.0       39.0       399.0      90.0              16.0
C15        c          20.0       80.0       40.0       587.0      947.0      90.0              48.0
C16        c          20.0       85.0       40.0       207.0      567.0      90.0              32.0
C19        c          15.0       80.0       10.0       304.0      664.0      90.0              12.0
C20        c          30.0       50.0       10.0       10.0       370.0      90.0              8.0
C23        c          28.0       55.0       10.0       13.0       373.0      90.0              12.0
C24        c          25.0       50.0       10.0       15.0       375.0      90.0              8.0
C25        c          25.0       52.0       40.0       16.0       376.0      90.0              48.0
C26        c          25.0       55.0       10.0       528.0      888.0      90.0              8.0
C28        c          23.0       55.0       20.0       294.0      654.0      90.0              16.0
C31        c          10.0       35.0       20.0       312.0      672.0      90.0              24.0
C32        c          10.0       40.0       30.0       124.0      484.0      90.0              24.0
C34        c          8.0        45.0       20.0       39.0       399.0      90.0              16.0
C36        c          5.0        45.0       10.0       132.0      492.0      90.0              8.0
C38        c          0.0        40.0       30.0       322.0      682.0      90.0              24.0
C42        c          33.0       32.0       20.0       84.0       444.0      90.0              16.0
C43        c          33.0       35.0       10.0       639.0      999.0      90.0              12.0
C44        c          32.0       30.0       10.0       176.0      536.0      90.0              8.0
C45        c          30.0       30.0       10.0       268.0      628.0      90.0              12.0
C46        c          30.0       32.0       30.0       453.0      813.0      90.0              24.0
C49        c          28.0       35.0       10.0       766.0      1126.0     90.0              12.0
C53        c          44.0       5.0        20.0       294.0      654.0      90.0              24.0
C58        c          38.0       5.0        30.0       110.0      470.0      90.0              24.0
C60        c          35.0       5.0        20.0       110.0      470.0      90.0              16.0
C61        c          50.0       30.0       10.0       763.0      1123.0     90.0              12.0
C63        c          50.0       40.0       50.0       15.0       375.0      90.0              60.0
C64        c          48.0       30.0       10.0       114.0      474.0      90.0              8.0
C67        c          47.0       40.0       10.0       13.0       373.0      90.0              12.0
C69        c          45.0       35.0       10.0       302.0      662.0      90.0              12.0
C70        c          95.0       30.0       30.0       237.0      597.0      90.0              24.0
C72        c          53.0       30.0       10.0       749.0      1109.0     90.0              8.0
C73        c          92.0       30.0       10.0       187.0      547.0      90.0              12.0
C77        c          88.0       30.0       10.0       387.0      747.0      90.0              12.0
C78        c          88.0       35.0       20.0       519.0      879.0      90.0              16.0
C79        c          87.0       30.0       10.0       296.0      656.0      90.0              12.0
C80        c          85.0       25.0       10.0       483.0      843.0      90.0              8.0
C82        c          75.0       55.0       20.0       314.0      674.0      90.0              16.0
C85        c          68.0       60.0       30.0       593.0      953.0      90.0              36.0
C86        c          66.0       55.0       10.0       27.0       387.0      90.0              8.0
C90        c          60.0       55.0       10.0       21.0       381.0      90.0              8.0
C92        c          67.0       85.0       20.0       309.0      669.0      90.0              16.0
C93        c          65.0       85.0       40.0       401.0      761.0      90.0              48.0
C97        c          60.0       85.0       30.0       496.0      856.0      90.0              36.0
C98        c          58.0       75.0       20.0       34.0       394.0      90.0              16.0
C99        c          55.0       80.0       10.0       686.0      1046.0     90.0              12.0
C100       c          55.0       85.0       20.0       591.0      951.0      90.0              16.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
