StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	230.00	0.00	0.00
S3	f	47.00	57.00	0.00	0.00	230.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	230.00	0.00	0.00
S6	f	34.00	71.00	0.00	0.00	230.00	0.00	0.00
S7	f	22.00	58.00	0.00	0.00	230.00	0.00	0.00
S9	f	18.00	41.00	0.00	0.00	230.00	0.00	0.00
S13	f	24.00	25.00	0.00	0.00	230.00	0.00	0.00
S16	f	41.00	5.00	0.00	0.00	230.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	230.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	230.00	0.00	0.00
S19	f	62.00	21.00	0.00	0.00	230.00	0.00	0.00
S20	f	74.00	30.00	0.00	0.00	230.00	0.00	0.00
C1         c          41.0       49.0       10.0       16.0       119.0      10.0              12.0
C2         c          35.0       17.0       7.0        35.0       169.0      10.0              5.0
C3         c          55.0       45.0       13.0       23.0       187.0      10.0              15.0
C5         c          15.0       30.0       26.0       58.0       199.0      10.0              31.0
C7         c          20.0       50.0       5.0        43.0       143.0      10.0              6.0
C8         c          10.0       43.0       9.0        27.0       149.0      10.0              7.0
C9         c          55.0       60.0       16.0       56.0       187.0      10.0              19.0
C10        c          30.0       60.0       16.0       80.0       194.0      10.0              12.0
C12        c          50.0       35.0       19.0       103.0      205.0      10.0              15.0
C13        c          30.0       25.0       23.0       87.0       208.0      10.0              27.0
C16        c          10.0       20.0       19.0       30.0       159.0      10.0              15.0
C17        c          5.0        30.0       2.0        31.0       143.0      10.0              2.0
C19        c          15.0       60.0       17.0       62.0       187.0      10.0              20.0
C23        c          55.0       5.0        29.0       48.0       183.0      10.0              34.0
C25        c          65.0       20.0       6.0        48.0       165.0      10.0              7.0
C27        c          35.0       40.0       16.0       66.0       215.0      10.0              19.0
C28        c          41.0       37.0       16.0       84.0       213.0      10.0              12.0
C30        c          40.0       60.0       21.0       80.0       194.0      10.0              16.0
C31        c          31.0       52.0       27.0       18.0       188.0      10.0              32.0
C32        c          35.0       69.0       23.0       66.0       186.0      10.0              18.0
C35        c          63.0       65.0       8.0        55.0       178.0      10.0              9.0
C36        c          2.0        60.0       5.0        59.0       178.0      10.0              4.0
C43        c          23.0       3.0        7.0        43.0       185.0      10.0              8.0
C46        c          2.0        48.0       1.0        56.0       184.0      10.0              0.0
C47        c          8.0        56.0       27.0       53.0       185.0      10.0              32.0
C48        c          13.0       52.0       36.0       62.0       192.0      10.0              28.0
C51        c          49.0       58.0       10.0       68.0       193.0      10.0              12.0
C52        c          27.0       43.0       9.0        46.0       186.0      10.0              7.0
C55        c          63.0       23.0       2.0        31.0       177.0      10.0              2.0
C57        c          32.0       12.0       7.0        77.0       196.0      10.0              8.0
C59        c          21.0       24.0       28.0       46.0       166.0      10.0              33.0
C61        c          12.0       24.0       13.0       26.0       194.0      10.0              15.0
C65        c          62.0       77.0       20.0       68.0       170.0      10.0              24.0
C67        c          67.0       5.0        25.0       60.0       176.0      10.0              30.0
C70        c          37.0       56.0       5.0        22.0       131.0      10.0              4.0
C71        c          57.0       68.0       15.0       77.0       180.0      10.0              18.0
C72        c          47.0       16.0       25.0       49.0       183.0      10.0              20.0
C73        c          44.0       17.0       9.0        90.0       192.0      10.0              10.0
C75        c          49.0       11.0       18.0       28.0       137.0      10.0              21.0
C77        c          53.0       43.0       14.0       71.0       200.0      10.0              16.0
C79        c          57.0       48.0       23.0       34.0       156.0      10.0              27.0
C80        c          56.0       37.0       6.0        43.0       183.0      10.0              4.0
C83        c          14.0       37.0       11.0       72.0       198.0      10.0              13.0
C84        c          11.0       31.0       7.0        38.0       164.0      10.0              5.0
C86        c          4.0        18.0       35.0       89.0       184.0      10.0              28.0
C88        c          26.0       52.0       9.0        67.0       200.0      10.0              7.0
C89        c          26.0       35.0       15.0       9.0        143.0      10.0              18.0
C96        c          22.0       27.0       11.0       16.0       113.0      10.0              8.0
C97        c          25.0       21.0       12.0       99.0       195.0      10.0              14.0
C98        c          19.0       21.0       10.0       50.0       168.0      10.0              8.0
Q Vehicle fuel tank capacity /65.48/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.46/
v average Velocity /1.0/
