StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	1236.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	1236.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	1236.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	1236.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	1236.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	1236.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	1236.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	1236.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	1236.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	1236.00	0.00	0.00
C2         c          45.0       70.0       30.0       0.0        1125.0     90.0              24.0
C5         c          42.0       65.0       10.0       0.0        1130.0     90.0              12.0
C6         c          40.0       69.0       20.0       0.0        1127.0     90.0              16.0
C10        c          35.0       66.0       10.0       779.0      845.0      90.0              8.0
C11        c          35.0       69.0       10.0       0.0        1126.0     90.0              12.0
C13        c          22.0       75.0       30.0       0.0        1115.0     90.0              36.0
C14        c          22.0       85.0       10.0       0.0        1106.0     90.0              8.0
C15        c          20.0       80.0       40.0       0.0        1109.0     90.0              48.0
C18        c          15.0       75.0       20.0       0.0        1110.0     90.0              16.0
C20        c          30.0       50.0       10.0       0.0        1136.0     90.0              8.0
C22        c          28.0       52.0       20.0       0.0        1133.0     90.0              16.0
C24        c          25.0       50.0       10.0       0.0        1131.0     90.0              8.0
C26        c          25.0       55.0       10.0       0.0        1130.0     90.0              8.0
C29        c          20.0       50.0       10.0       0.0        1126.0     90.0              12.0
C30        c          20.0       55.0       10.0       0.0        1125.0     90.0              8.0
C31        c          10.0       35.0       20.0       0.0        1112.0     90.0              24.0
C32        c          10.0       40.0       30.0       0.0        1114.0     90.0              24.0
C33        c          8.0        40.0       40.0       355.0      437.0      90.0              48.0
C34        c          8.0        45.0       20.0       0.0        1113.0     90.0              16.0
C36        c          5.0        45.0       10.0       0.0        1110.0     90.0              8.0
C37        c          2.0        40.0       20.0       0.0        1106.0     90.0              24.0
C38        c          0.0        40.0       30.0       472.0      532.0      90.0              24.0
C39        c          0.0        45.0       20.0       0.0        1105.0     90.0              24.0
C43        c          33.0       35.0       10.0       789.0      849.0      90.0              12.0
C45        c          30.0       30.0       10.0       0.0        1123.0     90.0              12.0
C46        c          30.0       32.0       30.0       0.0        1125.0     90.0              24.0
C47        c          30.0       35.0       10.0       0.0        1127.0     90.0              12.0
C48        c          28.0       30.0       10.0       0.0        1122.0     90.0              8.0
C49        c          28.0       35.0       10.0       1011.0     1073.0     90.0              12.0
C52        c          25.0       35.0       10.0       0.0        1124.0     90.0              8.0
C54        c          42.0       10.0       40.0       810.0      868.0      90.0              32.0
C55        c          42.0       15.0       10.0       905.0      963.0      90.0              12.0
C56        c          40.0       5.0        30.0       0.0        1101.0     90.0              24.0
C58        c          38.0       5.0        30.0       0.0        1100.0     90.0              24.0
C62        c          50.0       35.0       20.0       0.0        1127.0     90.0              16.0
C63        c          50.0       40.0       50.0       0.0        1131.0     90.0              60.0
C64        c          48.0       30.0       10.0       0.0        1124.0     90.0              8.0
C65        c          48.0       40.0       10.0       0.0        1133.0     90.0              12.0
C69        c          45.0       35.0       10.0       0.0        1130.0     90.0              12.0
C70        c          95.0       30.0       30.0       390.0      444.0      90.0              24.0
C75        c          45.0       65.0       20.0       0.0        1130.0     90.0              24.0
C77        c          88.0       30.0       10.0       0.0        1094.0     90.0              12.0
C82        c          75.0       55.0       20.0       459.0      529.0      90.0              16.0
C83        c          72.0       55.0       10.0       0.0        1113.0     90.0              12.0
C84        c          70.0       58.0       20.0       0.0        1114.0     90.0              16.0
C85        c          68.0       60.0       30.0       0.0        1116.0     90.0              36.0
C92        c          67.0       85.0       20.0       459.0      519.0      90.0              16.0
C94        c          65.0       82.0       10.0       0.0        1105.0     90.0              8.0
C95        c          62.0       80.0       30.0       0.0        1108.0     90.0              36.0
C100       c          55.0       85.0       20.0       744.0      798.0      90.0              16.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
