StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	1236.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	1236.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	1236.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	1236.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	1236.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	1236.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	1236.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	1236.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	1236.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	1236.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	1236.00	0.00	0.00
C4         c          42.0       68.0       10.0       486.0      754.0      90.0              8.0
C8         c          38.0       68.0       20.0       893.0      1127.0     90.0              16.0
C9         c          38.0       70.0       10.0       760.0      1125.0     90.0              12.0
C10        c          35.0       66.0       10.0       703.0      921.0      90.0              8.0
C11        c          35.0       69.0       10.0       772.0      1038.0     90.0              12.0
C12        c          25.0       85.0       20.0       154.0      250.0      90.0              16.0
C15        c          20.0       80.0       40.0       754.0      780.0      90.0              48.0
C20        c          30.0       50.0       10.0       10.0       168.0      90.0              8.0
C22        c          28.0       52.0       20.0       25.0       179.0      90.0              16.0
C26        c          25.0       55.0       10.0       576.0      840.0      90.0              8.0
C27        c          23.0       52.0       10.0       263.0      311.0      90.0              12.0
C28        c          23.0       55.0       20.0       337.0      611.0      90.0              16.0
C30        c          20.0       55.0       10.0       334.0      428.0      90.0              8.0
C32        c          10.0       40.0       30.0       192.0      416.0      90.0              24.0
C33        c          8.0        40.0       40.0       218.0      574.0      90.0              48.0
C36        c          5.0        45.0       10.0       195.0      429.0      90.0              8.0
C37        c          2.0        40.0       20.0       560.0      628.0      90.0              24.0
C42        c          33.0       32.0       20.0       225.0      303.0      90.0              16.0
C44        c          32.0       30.0       10.0       264.0      448.0      90.0              8.0
C47        c          30.0       35.0       10.0       664.0      788.0      90.0              12.0
C48        c          28.0       30.0       10.0       471.0      609.0      90.0              8.0
C52        c          25.0       35.0       10.0       961.0      1124.0     90.0              8.0
C54        c          42.0       10.0       40.0       769.0      909.0      90.0              32.0
C57        c          40.0       15.0       40.0       820.0      1111.0     90.0              48.0
C58        c          38.0       5.0        30.0       188.0      388.0      90.0              24.0
C59        c          38.0       15.0       10.0       36.0       180.0      90.0              12.0
C61        c          50.0       30.0       10.0       739.0      1123.0     90.0              12.0
C63        c          50.0       40.0       50.0       15.0       264.0      90.0              60.0
C65        c          48.0       40.0       10.0       13.0       282.0      90.0              12.0
C66        c          47.0       35.0       10.0       957.0      1129.0     90.0              8.0
C67        c          47.0       40.0       10.0       13.0       306.0      90.0              12.0
C68        c          45.0       30.0       10.0       277.0      497.0      90.0              8.0
C69        c          45.0       35.0       10.0       361.0      603.0      90.0              12.0
C71        c          95.0       35.0       20.0       421.0      603.0      90.0              24.0
C73        c          92.0       30.0       10.0       187.0      477.0      90.0              12.0
C74        c          53.0       35.0       50.0       20.0       215.0      90.0              40.0
C75        c          45.0       65.0       20.0       16.0       313.0      90.0              24.0
C76        c          90.0       35.0       10.0       509.0      705.0      90.0              8.0
C77        c          88.0       30.0       10.0       459.0      675.0      90.0              12.0
C81        c          85.0       35.0       30.0       700.0      884.0      90.0              36.0
C82        c          75.0       55.0       20.0       370.0      618.0      90.0              16.0
C85        c          68.0       60.0       30.0       635.0      911.0      90.0              36.0
C86        c          66.0       55.0       10.0       91.0       323.0      90.0              8.0
C87        c          65.0       55.0       20.0       40.0       192.0      90.0              24.0
C88        c          65.0       60.0       30.0       789.0      943.0      90.0              24.0
C90        c          60.0       55.0       10.0       21.0       210.0      90.0              8.0
C91        c          60.0       60.0       10.0       733.0      1123.0     90.0              12.0
C94        c          65.0       82.0       10.0       334.0      456.0      90.0              8.0
C95        c          62.0       80.0       30.0       242.0      362.0      90.0              36.0
C97        c          60.0       85.0       30.0       585.0      767.0      90.0              36.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
