StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	960.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	960.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	960.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	960.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	960.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	960.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	960.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	960.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	960.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	960.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	960.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	960.00	0.00	0.00
C1         c          25.0       85.0       20.0       319.0      401.0      10.0              24.0
C6         c          18.0       75.0       20.0       142.0      494.0      10.0              16.0
C9         c          10.0       35.0       20.0       559.0      869.0      10.0              24.0
C14        c          5.0        45.0       10.0       126.0      390.0      10.0              8.0
C15        c          2.0        40.0       20.0       742.0      874.0      10.0              24.0
C16        c          0.0        40.0       20.0       94.0       386.0      10.0              16.0
C17        c          0.0        45.0       20.0       158.0      314.0      10.0              24.0
C19        c          42.0       10.0       40.0       41.0       302.0      10.0              48.0
C20        c          42.0       15.0       10.0       218.0      318.0      10.0              8.0
C21        c          40.0       5.0        10.0       420.0      744.0      10.0              12.0
C23        c          38.0       5.0        30.0       100.0      558.0      10.0              36.0
C25        c          35.0       5.0        20.0       46.0       240.0      10.0              24.0
C26        c          95.0       30.0       30.0       673.0      891.0      10.0              24.0
C28        c          92.0       30.0       10.0       67.0       359.0      10.0              8.0
C30        c          88.0       30.0       10.0       389.0      563.0      10.0              8.0
C33        c          85.0       25.0       10.0       519.0      898.0      10.0              12.0
C36        c          65.0       85.0       40.0       457.0      697.0      10.0              32.0
C38        c          62.0       80.0       30.0       38.0       365.0      10.0              24.0
C39        c          60.0       80.0       10.0       545.0      913.0      10.0              12.0
C40        c          60.0       85.0       30.0       508.0      636.0      10.0              24.0
C41        c          58.0       75.0       20.0       187.0      447.0      10.0              24.0
C42        c          55.0       80.0       10.0       545.0      615.0      10.0              8.0
C43        c          55.0       85.0       20.0       39.0       490.0      10.0              24.0
C47        c          2.0        45.0       10.0       160.0      478.0      10.0              12.0
C49        c          42.0       12.0       10.0       152.0      384.0      10.0              12.0
C50        c          72.0       35.0       30.0       741.0      851.0      10.0              24.0
C51        c          55.0       20.0       19.0       411.0      673.0      10.0              22.0
C52        c          25.0       30.0       3.0        425.0      801.0      10.0              2.0
C53        c          20.0       50.0       5.0        201.0      453.0      10.0              6.0
C54        c          55.0       60.0       16.0       504.0      730.0      10.0              12.0
C56        c          50.0       35.0       19.0       69.0       419.0      10.0              15.0
C65        c          35.0       40.0       16.0       13.0       163.0      10.0              19.0
C66        c          41.0       37.0       16.0       474.0      814.0      10.0              12.0
C67        c          64.0       42.0       9.0        26.0       285.0      10.0              10.0
C68        c          40.0       60.0       21.0       609.0      940.0      10.0              16.0
C69        c          31.0       52.0       27.0       10.0       249.0      10.0              32.0
C71        c          65.0       55.0       14.0       812.0      898.0      10.0              16.0
C72        c          63.0       65.0       8.0        226.0      556.0      10.0              6.0
C73        c          2.0        60.0       5.0        313.0      387.0      10.0              6.0
C74        c          20.0       20.0       8.0        791.0      913.0      10.0              6.0
C76        c          60.0       12.0       31.0       43.0       299.0      10.0              24.0
C77        c          23.0       3.0        7.0        50.0       341.0      10.0              8.0
C78        c          8.0        56.0       27.0       183.0      641.0      10.0              21.0
C80        c          47.0       47.0       13.0       215.0      603.0      10.0              10.0
C86        c          21.0       24.0       28.0       423.0      443.0      10.0              22.0
C89        c          67.0       5.0        25.0       567.0      897.0      10.0              30.0
C90        c          37.0       47.0       6.0        63.0       217.0      10.0              4.0
C91        c          49.0       42.0       13.0       319.0      679.0      10.0              15.0
C94        c          57.0       48.0       23.0       690.0      868.0      10.0              18.0
C100       c          31.0       67.0       3.0        528.0      528.0      10.0              2.0
Q Vehicle fuel tank capacity /194.58/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.15/
v average Velocity /1.0/
