StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	3390.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	3390.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	3390.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	3390.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	3390.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	3390.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	3390.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	3390.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	3390.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	3390.00	0.00	0.00
C1         c          52.0       75.0       10.0       0.0        3272.0     90.0              12.0
C2         c          45.0       70.0       30.0       1084.0     1244.0     90.0              24.0
C3         c          62.0       69.0       10.0       0.0        3270.0     90.0              12.0
C5         c          42.0       65.0       10.0       0.0        3284.0     90.0              12.0
C7         c          58.0       70.0       20.0       224.0      384.0      90.0              24.0
C9         c          28.0       70.0       10.0       0.0        3276.0     90.0              12.0
C11        c          35.0       69.0       10.0       0.0        3280.0     90.0              12.0
C15        c          20.0       80.0       40.0       411.0      571.0      90.0              48.0
C16        c          20.0       85.0       40.0       693.0      853.0      90.0              32.0
C17        c          18.0       75.0       20.0       0.0        3266.0     90.0              24.0
C19        c          15.0       80.0       10.0       0.0        3260.0     90.0              12.0
C23        c          14.0       66.0       10.0       0.0        3269.0     90.0              12.0
C24        c          25.0       50.0       10.0       0.0        3285.0     90.0              8.0
C25        c          22.0       66.0       40.0       1078.0     1238.0     90.0              48.0
C31        c          10.0       35.0       20.0       2260.0     2420.0     90.0              24.0
C37        c          2.0        40.0       20.0       0.0        3260.0     90.0              24.0
C38        c          0.0        40.0       30.0       1977.0     2137.0     90.0              24.0
C39        c          0.0        45.0       20.0       1882.0     2042.0     90.0              24.0
C41        c          35.0       32.0       10.0       0.0        3281.0     90.0              12.0
C46        c          34.0       25.0       30.0       0.0        3274.0     90.0              24.0
C47        c          30.0       35.0       10.0       0.0        3281.0     90.0              12.0
C48        c          36.0       40.0       10.0       0.0        3289.0     90.0              8.0
C51        c          25.0       30.0       10.0       0.0        3275.0     90.0              12.0
C54        c          42.0       10.0       40.0       0.0        3259.0     90.0              32.0
C55        c          42.0       15.0       10.0       1861.0     2021.0     90.0              12.0
C56        c          40.0       5.0        30.0       0.0        3255.0     90.0              24.0
C59        c          38.0       10.0       10.0       0.0        3259.0     90.0              12.0
C63        c          50.0       40.0       50.0       1910.0     2070.0     90.0              60.0
C64        c          48.0       30.0       10.0       0.0        3278.0     90.0              8.0
C65        c          44.0       25.0       10.0       2056.0     2216.0     90.0              12.0
C66        c          47.0       35.0       10.0       2713.0     2873.0     90.0              8.0
C68        c          42.0       30.0       10.0       0.0        3279.0     90.0              8.0
C69        c          45.0       35.0       10.0       2805.0     2965.0     90.0              12.0
C70        c          95.0       30.0       30.0       1035.0     1195.0     90.0              24.0
C72        c          53.0       30.0       10.0       2432.0     2592.0     90.0              8.0
C74        c          53.0       35.0       50.0       0.0        3280.0     90.0              40.0
C77        c          72.0       45.0       10.0       0.0        3267.0     90.0              12.0
C78        c          78.0       40.0       20.0       1516.0     1676.0     90.0              16.0
C80        c          85.0       25.0       10.0       1227.0     1387.0     90.0              8.0
C81        c          85.0       35.0       30.0       1417.0     1577.0     90.0              36.0
C82        c          75.0       55.0       20.0       508.0      668.0      90.0              16.0
C85        c          86.0       46.0       30.0       0.0        3253.0     90.0              36.0
C87        c          64.0       46.0       20.0       0.0        3275.0     90.0              24.0
C90        c          60.0       55.0       10.0       0.0        3279.0     90.0              8.0
C91        c          60.0       60.0       10.0       0.0        3277.0     90.0              12.0
C92        c          67.0       85.0       20.0       603.0      763.0      90.0              16.0
C96        c          62.0       40.0       10.0       1808.0     1968.0     90.0              8.0
C98        c          58.0       75.0       20.0       319.0      479.0      90.0              16.0
C99        c          55.0       80.0       10.0       0.0        3266.0     90.0              12.0
C100       c          55.0       85.0       20.0       0.0        3261.0     90.0              16.0
Q Vehicle fuel tank capacity /118.23/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.28/
v average Velocity /1.0/
