StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	3390.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	3390.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	3390.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	3390.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	3390.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	3390.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	3390.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	3390.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	3390.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	3390.00	0.00	0.00
C1         c          52.0       75.0       10.0       906.0      1226.0     90.0              12.0
C3         c          62.0       69.0       10.0       50.0       370.0      90.0              12.0
C6         c          16.0       42.0       20.0       2464.0     2784.0     90.0              16.0
C7         c          58.0       70.0       20.0       144.0      464.0      90.0              24.0
C10        c          35.0       66.0       10.0       17.0       337.0      90.0              8.0
C12        c          25.0       85.0       20.0       428.0      748.0      90.0              16.0
C15        c          20.0       80.0       40.0       331.0      651.0      90.0              48.0
C16        c          20.0       85.0       40.0       613.0      933.0      90.0              32.0
C17        c          18.0       75.0       20.0       898.0      1218.0     90.0              24.0
C20        c          30.0       50.0       10.0       2940.0     3260.0     90.0              8.0
C22        c          28.0       52.0       20.0       2967.0     3287.0     90.0              16.0
C23        c          14.0       66.0       10.0       1096.0     1416.0     90.0              12.0
C26        c          8.0        62.0       10.0       1194.0     1514.0     90.0              8.0
C28        c          4.0        55.0       20.0       1513.0     1833.0     90.0              16.0
C30        c          20.0       55.0       10.0       2657.0     2977.0     90.0              8.0
C34        c          8.0        45.0       20.0       1614.0     1934.0     90.0              16.0
C38        c          0.0        40.0       30.0       1897.0     2217.0     90.0              24.0
C41        c          35.0       32.0       10.0       40.0       360.0      90.0              12.0
C42        c          33.0       32.0       20.0       132.0      452.0      90.0              16.0
C46        c          34.0       25.0       30.0       698.0      1018.0     90.0              24.0
C47        c          30.0       35.0       10.0       227.0      547.0      90.0              12.0
C48        c          36.0       40.0       10.0       11.0       331.0      90.0              8.0
C49        c          48.0       20.0       10.0       1879.0     2199.0     90.0              12.0
C51        c          25.0       30.0       10.0       507.0      827.0      90.0              12.0
C52        c          25.0       35.0       10.0       322.0      642.0      90.0              8.0
C54        c          42.0       10.0       40.0       1686.0     2006.0     90.0              32.0
C55        c          42.0       15.0       10.0       1781.0     2101.0     90.0              12.0
C56        c          40.0       5.0        30.0       1497.0     1817.0     90.0              24.0
C57        c          38.0       15.0       40.0       1121.0     1441.0     90.0              48.0
C59        c          38.0       10.0       10.0       1216.0     1536.0     90.0              12.0
C63        c          50.0       40.0       50.0       1830.0     2150.0     90.0              60.0
C64        c          48.0       30.0       10.0       2167.0     2487.0     90.0              8.0
C65        c          44.0       25.0       10.0       1976.0     2296.0     90.0              12.0
C67        c          47.0       40.0       10.0       1923.0     2243.0     90.0              12.0
C69        c          45.0       35.0       10.0       2725.0     3045.0     90.0              12.0
C72        c          53.0       30.0       10.0       2352.0     2672.0     90.0              8.0
C74        c          53.0       35.0       50.0       2447.0     2767.0     90.0              40.0
C75        c          45.0       65.0       20.0       1099.0     1419.0     90.0              24.0
C76        c          90.0       35.0       10.0       765.0      1085.0     90.0              8.0
C77        c          72.0       45.0       10.0       1534.0     1854.0     90.0              12.0
C80        c          85.0       25.0       10.0       1147.0     1467.0     90.0              8.0
C81        c          85.0       35.0       30.0       1337.0     1657.0     90.0              36.0
C83        c          72.0       55.0       10.0       335.0      655.0      90.0              12.0
C85        c          86.0       46.0       30.0       663.0      983.0      90.0              36.0
C86        c          66.0       55.0       10.0       146.0      466.0      90.0              8.0
C88        c          65.0       60.0       30.0       51.0       371.0      90.0              24.0
C95        c          62.0       80.0       30.0       336.0      656.0      90.0              36.0
C98        c          58.0       75.0       20.0       239.0      559.0      90.0              16.0
C99        c          55.0       80.0       10.0       810.0      1130.0     90.0              12.0
C100       c          55.0       85.0       20.0       715.0      1035.0     90.0              16.0
Q Vehicle fuel tank capacity /117.78/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
