StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S0	f	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S1	f	61.00	37.00	0.00	0.00	1000.00	0.00	0.00
S2	f	74.00	39.00	0.00	0.00	1000.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	1000.00	0.00	0.00
S7	f	22.00	58.00	0.00	0.00	1000.00	0.00	0.00
S10	f	5.00	39.00	0.00	0.00	1000.00	0.00	0.00
S11	f	14.00	20.00	0.00	0.00	1000.00	0.00	0.00
S12	f	0.00	26.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S16	f	41.00	5.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
C1         c          41.0       49.0       10.0       16.0       256.0      10.0              12.0
C2         c          35.0       17.0       7.0        0.0        972.0      10.0              5.0
C4         c          55.0       20.0       19.0       672.0      912.0      10.0              15.0
C8         c          10.0       43.0       9.0        27.0       267.0      10.0              7.0
C9         c          55.0       60.0       16.0       0.0        957.0      10.0              19.0
C14        c          15.0       10.0       20.0       0.0        957.0      10.0              16.0
C15        c          30.0       5.0        8.0        719.0      959.0      10.0              9.0
C16        c          10.0       20.0       19.0       476.0      716.0      10.0              15.0
C20        c          45.0       65.0       9.0        604.0      844.0      10.0              7.0
C21        c          45.0       20.0       11.0       0.0        971.0      10.0              13.0
C23        c          55.0       5.0        29.0       0.0        953.0      10.0              34.0
C24        c          65.0       35.0       3.0        0.0        960.0      10.0              2.0
C26        c          45.0       30.0       17.0       0.0        978.0      10.0              13.0
C32        c          35.0       69.0       23.0       0.0        956.0      10.0              18.0
C33        c          53.0       52.0       11.0       0.0        965.0      10.0              13.0
C34        c          65.0       55.0       14.0       0.0        953.0      10.0              11.0
C35        c          63.0       65.0       8.0        0.0        948.0      10.0              9.0
C37        c          20.0       20.0       8.0        469.0      709.0      10.0              9.0
C38        c          5.0        5.0        16.0       540.0      780.0      10.0              12.0
C39        c          60.0       12.0       31.0       242.0      482.0      10.0              37.0
C42        c          24.0       12.0       5.0        26.0       266.0      10.0              4.0
C44        c          11.0       14.0       18.0       526.0      766.0      10.0              14.0
C48        c          13.0       52.0       36.0       0.0        962.0      10.0              28.0
C49        c          6.0        68.0       30.0       0.0        946.0      10.0              36.0
C50        c          47.0       47.0       13.0       0.0        973.0      10.0              10.0
C52        c          27.0       43.0       9.0        192.0      432.0      10.0              7.0
C54        c          57.0       29.0       18.0       23.0       263.0      10.0              14.0
C55        c          63.0       23.0       2.0        0.0        959.0      10.0              2.0
C56        c          53.0       12.0       6.0        720.0      960.0      10.0              4.0
C57        c          32.0       12.0       7.0        409.0      649.0      10.0              8.0
C58        c          36.0       26.0       18.0       0.0        980.0      10.0              14.0
C59        c          21.0       24.0       28.0       0.0        972.0      10.0              33.0
C60        c          17.0       34.0       3.0        0.0        971.0      10.0              2.0
C65        c          62.0       77.0       20.0       50.0       290.0      10.0              24.0
C68        c          56.0       39.0       36.0       272.0      512.0      10.0              28.0
C69        c          37.0       47.0       6.0        410.0      650.0      10.0              7.0
C71        c          57.0       68.0       15.0       633.0      873.0      10.0              18.0
C73        c          44.0       17.0       9.0        729.0      969.0      10.0              10.0
C75        c          49.0       11.0       18.0       0.0        962.0      10.0              21.0
C77        c          53.0       43.0       14.0       35.0       275.0      10.0              16.0
C79        c          57.0       48.0       23.0       26.0       266.0      10.0              27.0
C83        c          14.0       37.0       11.0       0.0        968.0      10.0              13.0
C87        c          28.0       18.0       26.0       429.0      669.0      10.0              31.0
C88        c          26.0       52.0       9.0        271.0      511.0      10.0              7.0
C91        c          15.0       19.0       1.0        420.0      660.0      10.0              1.0
C92        c          22.0       22.0       2.0        191.0      431.0      10.0              1.0
C93        c          18.0       24.0       22.0       0.0        969.0      10.0              26.0
C97        c          25.0       21.0       12.0       0.0        972.0      10.0              14.0
C99        c          20.0       26.0       9.0        27.0       267.0      10.0              10.0
C100       c          18.0       18.0       17.0       0.0        965.0      10.0              13.0
Q Vehicle fuel tank capacity /267.18/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.11/
v average Velocity /1.0/
