StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	960.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	960.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	960.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	960.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	960.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	960.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	960.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	960.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	960.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	960.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	960.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	960.00	0.00	0.00
C6         c          18.0       75.0       20.0       0.0        916.0      10.0              16.0
C7         c          15.0       75.0       20.0       129.0      249.0      10.0              24.0
C8         c          15.0       80.0       10.0       440.0      560.0      10.0              8.0
C9         c          10.0       35.0       20.0       0.0        916.0      10.0              24.0
C10        c          10.0       40.0       30.0       0.0        918.0      10.0              24.0
C11        c          8.0        40.0       40.0       0.0        916.0      10.0              48.0
C13        c          5.0        35.0       10.0       0.0        911.0      10.0              12.0
C14        c          5.0        45.0       10.0       0.0        914.0      10.0              8.0
C20        c          42.0       15.0       10.0       208.0      328.0      10.0              8.0
C21        c          40.0       5.0        10.0       0.0        905.0      10.0              12.0
C23        c          38.0       5.0        30.0       0.0        904.0      10.0              36.0
C26        c          95.0       30.0       30.0       0.0        891.0      10.0              24.0
C32        c          87.0       30.0       10.0       0.0        898.0      10.0              8.0
C33        c          85.0       25.0       10.0       0.0        898.0      10.0              12.0
C37        c          65.0       82.0       10.0       252.0      372.0      10.0              12.0
C38        c          62.0       80.0       30.0       105.0      225.0      10.0              24.0
C39        c          60.0       80.0       10.0       751.0      871.0      10.0              12.0
C42        c          55.0       80.0       10.0       520.0      640.0      10.0              8.0
C43        c          55.0       85.0       20.0       0.0        911.0      10.0              24.0
C44        c          55.0       82.0       10.0       450.0      570.0      10.0              8.0
C45        c          20.0       82.0       10.0       0.0        912.0      10.0              12.0
C47        c          2.0        45.0       10.0       0.0        911.0      10.0              12.0
C48        c          42.0       5.0        10.0       0.0        904.0      10.0              8.0
C50        c          72.0       35.0       30.0       0.0        914.0      10.0              24.0
C53        c          20.0       50.0       5.0        0.0        930.0      10.0              6.0
C57        c          30.0       25.0       23.0       226.0      346.0      10.0              27.0
C58        c          15.0       10.0       20.0       0.0        902.0      10.0              16.0
C59        c          10.0       20.0       19.0       0.0        907.0      10.0              22.0
C61        c          45.0       65.0       9.0        618.0      738.0      10.0              10.0
C64        c          45.0       30.0       17.0       628.0      748.0      10.0              13.0
C65        c          35.0       40.0       16.0       28.0       148.0      10.0              19.0
C67        c          64.0       42.0       9.0        0.0        924.0      10.0              10.0
C68        c          40.0       60.0       21.0       744.0      864.0      10.0              16.0
C70        c          35.0       69.0       23.0       0.0        930.0      10.0              18.0
C71        c          65.0       55.0       14.0       795.0      915.0      10.0              16.0
C72        c          63.0       65.0       8.0        331.0      451.0      10.0              6.0
C76        c          60.0       12.0       31.0       47.0       167.0      10.0              24.0
C77        c          23.0       3.0        7.0        50.0       170.0      10.0              8.0
C78        c          8.0        56.0       27.0       352.0      472.0      10.0              21.0
C79        c          6.0        68.0       30.0       39.0       159.0      10.0              36.0
C83        c          37.0       31.0       14.0       0.0        930.0      10.0              16.0
C85        c          63.0       23.0       2.0        98.0       218.0      10.0              2.0
C87        c          12.0       24.0       13.0       381.0      501.0      10.0              15.0
C88        c          24.0       58.0       19.0       561.0      681.0      10.0              15.0
C90        c          37.0       47.0       6.0        80.0       200.0      10.0              4.0
C92        c          53.0       43.0       14.0       695.0      815.0      10.0              11.0
C96        c          55.0       54.0       26.0       277.0      397.0      10.0              20.0
C97        c          4.0        18.0       35.0       0.0        901.0      10.0              42.0
C98        c          26.0       52.0       9.0        0.0        935.0      10.0              7.0
C100       c          31.0       67.0       3.0        0.0        930.0      10.0              2.0
Q Vehicle fuel tank capacity /209.92/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.14/
v average Velocity /1.0/
