StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S1	f	61.00	37.00	0.00	0.00	1000.00	0.00	0.00
S2	f	74.00	39.00	0.00	0.00	1000.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	1000.00	0.00	0.00
S5	f	29.00	59.00	0.00	0.00	1000.00	0.00	0.00
S9	f	18.00	41.00	0.00	0.00	1000.00	0.00	0.00
S10	f	5.00	39.00	0.00	0.00	1000.00	0.00	0.00
S13	f	24.00	25.00	0.00	0.00	1000.00	0.00	0.00
S14	f	26.00	6.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	1000.00	0.00	0.00
C4         c          55.0       20.0       19.0       753.0      831.0      10.0              15.0
C5         c          15.0       30.0       26.0       21.0       182.0      10.0              31.0
C6         c          25.0       30.0       3.0        556.0      708.0      10.0              2.0
C8         c          10.0       43.0       9.0        71.0       195.0      10.0              7.0
C9         c          55.0       60.0       16.0       558.0      700.0      10.0              19.0
C10        c          30.0       60.0       16.0       585.0      691.0      10.0              12.0
C16        c          10.0       20.0       19.0       527.0      665.0      10.0              15.0
C17        c          5.0        30.0       2.0        750.0      854.0      10.0              2.0
C18        c          20.0       40.0       12.0       403.0      513.0      10.0              9.0
C19        c          15.0       60.0       17.0       233.0      363.0      10.0              20.0
C20        c          45.0       65.0       9.0        679.0      769.0      10.0              7.0
C21        c          45.0       20.0       11.0       67.0       213.0      10.0              13.0
C22        c          45.0       10.0       18.0       765.0      885.0      10.0              14.0
C24        c          65.0       35.0       3.0        802.0      912.0      10.0              2.0
C26        c          45.0       30.0       17.0       134.0      252.0      10.0              13.0
C29        c          64.0       42.0       9.0        847.0      960.0      10.0              10.0
C31        c          31.0       52.0       27.0       591.0      809.0      10.0              32.0
C34        c          65.0       55.0       14.0       63.0       191.0      10.0              11.0
C36        c          2.0        60.0       5.0        823.0      948.0      10.0              4.0
C37        c          20.0       20.0       8.0        500.0      678.0      10.0              9.0
C40        c          40.0       25.0       9.0        733.0      829.0      10.0              7.0
C42        c          24.0       12.0       5.0        41.0       123.0      10.0              4.0
C45        c          6.0        38.0       16.0       779.0      960.0      10.0              19.0
C46        c          2.0        48.0       1.0        58.0       194.0      10.0              0.0
C47        c          8.0        56.0       27.0       619.0      763.0      10.0              32.0
C48        c          13.0       52.0       36.0       418.0      558.0      10.0              28.0
C49        c          6.0        68.0       30.0       762.0      884.0      10.0              36.0
C50        c          47.0       47.0       13.0       507.0      599.0      10.0              10.0
C52        c          27.0       43.0       9.0        233.0      391.0      10.0              7.0
C55        c          63.0       23.0       2.0        420.0      590.0      10.0              2.0
C56        c          53.0       12.0       6.0        767.0      919.0      10.0              4.0
C57        c          32.0       12.0       7.0        471.0      587.0      10.0              8.0
C58        c          36.0       26.0       18.0       399.0      515.0      10.0              14.0
C63        c          27.0       69.0       10.0       779.0      943.0      10.0              12.0
C66        c          49.0       73.0       25.0       602.0      752.0      10.0              20.0
C67        c          67.0       5.0        25.0       69.0       199.0      10.0              30.0
C70        c          37.0       56.0       5.0        22.0       120.0      10.0              4.0
C72        c          47.0       16.0       25.0       104.0      252.0      10.0              20.0
C74        c          46.0       13.0       8.0        455.0      549.0      10.0              6.0
C78        c          61.0       52.0       3.0        230.0      408.0      10.0              2.0
C79        c          57.0       48.0       23.0       26.0       149.0      10.0              27.0
C80        c          56.0       37.0       6.0        22.0       184.0      10.0              4.0
C82        c          15.0       47.0       16.0       697.0      803.0      10.0              12.0
C85        c          16.0       22.0       41.0       552.0      744.0      10.0              49.0
C89        c          26.0       35.0       15.0       552.0      700.0      10.0              18.0
C91        c          15.0       19.0       1.0        463.0      617.0      10.0              1.0
C92        c          22.0       22.0       2.0        223.0      399.0      10.0              1.0
C93        c          18.0       24.0       22.0       565.0      643.0      10.0              26.0
C98        c          19.0       21.0       10.0       425.0      541.0      10.0              8.0
C99        c          20.0       26.0       9.0        101.0      193.0      10.0              10.0
Q Vehicle fuel tank capacity /187.86/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.16/
v average Velocity /1.0/
