StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	240.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	240.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	240.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	240.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	240.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	240.00	0.00	0.00
C1         c          25.0       85.0       20.0       161.0      191.0      10.0              24.0
C5         c          20.0       85.0       20.0       0.0        189.0      10.0              24.0
C6         c          18.0       75.0       20.0       105.0      135.0      10.0              16.0
C7         c          15.0       75.0       20.0       102.0      132.0      10.0              24.0
C8         c          15.0       80.0       10.0       95.0       125.0      10.0              8.0
C9         c          10.0       35.0       20.0       0.0        196.0      10.0              24.0
C11        c          8.0        40.0       40.0       86.0       116.0      10.0              48.0
C14        c          5.0        45.0       10.0       36.0       66.0       10.0              8.0
C16        c          0.0        40.0       20.0       154.0      184.0      10.0              16.0
C17        c          0.0        45.0       20.0       159.0      189.0      10.0              24.0
C21        c          40.0       5.0        10.0       0.0        185.0      10.0              12.0
C24        c          38.0       15.0       10.0       0.0        194.0      10.0              8.0
C27        c          95.0       35.0       20.0       142.0      172.0      10.0              24.0
C30        c          88.0       30.0       10.0       129.0      159.0      10.0              8.0
C31        c          88.0       35.0       20.0       102.0      132.0      10.0              24.0
C32        c          87.0       30.0       10.0       67.0       97.0       10.0              8.0
C34        c          85.0       35.0       30.0       0.0        182.0      10.0              24.0
C35        c          67.0       85.0       20.0       155.0      185.0      10.0              24.0
C37        c          65.0       82.0       10.0       56.0       86.0       10.0              12.0
C39        c          60.0       80.0       10.0       100.0      130.0      10.0              12.0
C40        c          60.0       85.0       30.0       157.0      187.0      10.0              24.0
C41        c          58.0       75.0       20.0       110.0      140.0      10.0              24.0
C49        c          42.0       12.0       10.0       85.0       115.0      10.0              12.0
C51        c          55.0       20.0       19.0       149.0      179.0      10.0              22.0
C52        c          25.0       30.0       3.0        58.0       88.0       10.0              2.0
C54        c          55.0       60.0       16.0       170.0      200.0      10.0              12.0
C59        c          10.0       20.0       19.0       50.0       80.0       10.0              22.0
C60        c          15.0       60.0       17.0       0.0        203.0      10.0              13.0
C62        c          65.0       35.0       3.0        0.0        200.0      10.0              2.0
C64        c          45.0       30.0       17.0       65.0       95.0       10.0              13.0
C65        c          35.0       40.0       16.0       31.0       61.0       10.0              19.0
C66        c          41.0       37.0       16.0       14.0       44.0       10.0              12.0
C67        c          64.0       42.0       9.0        0.0        204.0      10.0              10.0
C68        c          40.0       60.0       21.0       99.0       129.0      10.0              16.0
C72        c          63.0       65.0       8.0        106.0      136.0      10.0              6.0
C73        c          2.0        60.0       5.0        95.0       125.0      10.0              6.0
C75        c          5.0        5.0        16.0       0.0        158.0      10.0              19.0
C76        c          60.0       12.0       31.0       55.0       85.0       10.0              24.0
C77        c          23.0       3.0        7.0        90.0       120.0      10.0              8.0
C81        c          49.0       58.0       10.0       0.0        217.0      10.0              12.0
C83        c          37.0       31.0       14.0       118.0      148.0      10.0              16.0
C86        c          21.0       24.0       28.0       150.0      180.0      10.0              22.0
C88        c          24.0       58.0       19.0       94.0       124.0      10.0              15.0
C89        c          67.0       5.0        25.0       129.0      159.0      10.0              30.0
C91        c          49.0       42.0       13.0       76.0       106.0      10.0              15.0
C94        c          57.0       48.0       23.0       0.0        212.0      10.0              18.0
C97        c          4.0        18.0       35.0       0.0        181.0      10.0              42.0
C98        c          26.0       52.0       9.0        0.0        215.0      10.0              7.0
C99        c          26.0       35.0       15.0       51.0       81.0       10.0              18.0
C100       c          31.0       67.0       3.0        0.0        210.0      10.0              2.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
