StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S0	f	35.00	35.00	0.00	0.00	1000.00	0.00	0.00
S1	f	61.00	37.00	0.00	0.00	1000.00	0.00	0.00
S4	f	57.00	65.00	0.00	0.00	1000.00	0.00	0.00
S6	f	34.00	71.00	0.00	0.00	1000.00	0.00	0.00
S11	f	14.00	20.00	0.00	0.00	1000.00	0.00	0.00
S14	f	26.00	6.00	0.00	0.00	1000.00	0.00	0.00
S15	f	34.00	20.00	0.00	0.00	1000.00	0.00	0.00
S16	f	41.00	5.00	0.00	0.00	1000.00	0.00	0.00
S17	f	50.00	9.00	0.00	0.00	1000.00	0.00	0.00
S18	f	61.00	14.00	0.00	0.00	1000.00	0.00	0.00
S20	f	74.00	30.00	0.00	0.00	1000.00	0.00	0.00
C1         c          41.0       49.0       10.0       16.0       102.0      10.0              12.0
C2         c          35.0       17.0       7.0        18.0       166.0      10.0              5.0
C3         c          55.0       45.0       13.0       0.0        967.0      10.0              15.0
C6         c          25.0       30.0       3.0        0.0        978.0      10.0              2.0
C9         c          55.0       60.0       16.0       558.0      700.0      10.0              19.0
C13        c          30.0       25.0       23.0       12.0       133.0      10.0              27.0
C14        c          15.0       10.0       20.0       0.0        957.0      10.0              16.0
C15        c          30.0       5.0        8.0        861.0      959.0      10.0              9.0
C19        c          15.0       60.0       17.0       0.0        957.0      10.0              20.0
C21        c          45.0       20.0       11.0       67.0       213.0      10.0              13.0
C22        c          45.0       10.0       18.0       0.0        963.0      10.0              14.0
C23        c          55.0       5.0        29.0       94.0       274.0      10.0              34.0
C24        c          65.0       35.0       3.0        0.0        960.0      10.0              2.0
C25        c          65.0       20.0       6.0        69.0       183.0      10.0              7.0
C27        c          35.0       40.0       16.0       299.0      477.0      10.0              19.0
C28        c          41.0       37.0       16.0       0.0        983.0      10.0              12.0
C29        c          64.0       42.0       9.0        847.0      960.0      10.0              10.0
C30        c          40.0       60.0       21.0       0.0        964.0      10.0              16.0
C32        c          35.0       69.0       23.0       0.0        956.0      10.0              18.0
C38        c          5.0        5.0        16.0       0.0        947.0      10.0              12.0
C39        c          60.0       12.0       31.0       284.0      440.0      10.0              37.0
C40        c          40.0       25.0       9.0        0.0        978.0      10.0              7.0
C41        c          42.0       7.0        5.0        782.0      912.0      10.0              6.0
C43        c          23.0       3.0        7.0        0.0        955.0      10.0              8.0
C44        c          11.0       14.0       18.0       0.0        958.0      10.0              14.0
C45        c          6.0        38.0       16.0       779.0      960.0      10.0              19.0
C46        c          2.0        48.0       1.0        58.0       194.0      10.0              0.0
C48        c          13.0       52.0       36.0       0.0        962.0      10.0              28.0
C51        c          49.0       58.0       10.0       0.0        963.0      10.0              12.0
C52        c          27.0       43.0       9.0        0.0        978.0      10.0              7.0
C55        c          63.0       23.0       2.0        420.0      590.0      10.0              2.0
C56        c          53.0       12.0       6.0        0.0        960.0      10.0              4.0
C57        c          32.0       12.0       7.0        0.0        966.0      10.0              8.0
C58        c          36.0       26.0       18.0       0.0        980.0      10.0              14.0
C59        c          21.0       24.0       28.0       18.0       140.0      10.0              33.0
C60        c          17.0       34.0       3.0        589.0      721.0      10.0              2.0
C61        c          12.0       24.0       13.0       329.0      551.0      10.0              15.0
C62        c          24.0       58.0       19.0       840.0      964.0      10.0              15.0
C67        c          67.0       5.0        25.0       0.0        946.0      10.0              30.0
C68        c          56.0       39.0       36.0       0.0        968.0      10.0              28.0
C71        c          57.0       68.0       15.0       0.0        950.0      10.0              18.0
C76        c          49.0       42.0       13.0       222.0      350.0      10.0              10.0
C79        c          57.0       48.0       23.0       0.0        964.0      10.0              27.0
C88        c          26.0       52.0       9.0        0.0        970.0      10.0              7.0
C89        c          26.0       35.0       15.0       0.0        981.0      10.0              18.0
C93        c          18.0       24.0       22.0       0.0        969.0      10.0              26.0
C94        c          26.0       27.0       27.0       534.0      642.0      10.0              21.0
C96        c          22.0       27.0       11.0       0.0        974.0      10.0              8.0
C97        c          25.0       21.0       12.0       566.0      636.0      10.0              14.0
C98        c          19.0       21.0       10.0       0.0        968.0      10.0              8.0
Q Vehicle fuel tank capacity /187.9/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.16/
v average Velocity /1.0/
