StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	960.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	960.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	960.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	960.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	960.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	960.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	960.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	960.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	960.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	960.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	960.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	960.00	0.00	0.00
C5         c          20.0       85.0       20.0       669.0      909.0      10.0              24.0
C6         c          18.0       75.0       20.0       198.0      438.0      10.0              16.0
C7         c          15.0       75.0       20.0       69.0       309.0      10.0              24.0
C9         c          10.0       35.0       20.0       594.0      834.0      10.0              24.0
C12        c          8.0        45.0       20.0       677.0      917.0      10.0              16.0
C16        c          0.0        40.0       20.0       120.0      360.0      10.0              16.0
C18        c          44.0       5.0        20.0       664.0      904.0      10.0              16.0
C24        c          38.0       15.0       10.0       101.0      341.0      10.0              8.0
C25        c          35.0       5.0        20.0       46.0       286.0      10.0              24.0
C26        c          95.0       30.0       30.0       651.0      891.0      10.0              24.0
C28        c          92.0       30.0       10.0       93.0       333.0      10.0              8.0
C32        c          87.0       30.0       10.0       69.0       309.0      10.0              8.0
C33        c          85.0       25.0       10.0       658.0      898.0      10.0              12.0
C34        c          85.0       35.0       30.0       56.0       296.0      10.0              24.0
C35        c          67.0       85.0       20.0       587.0      827.0      10.0              24.0
C37        c          65.0       82.0       10.0       192.0      432.0      10.0              12.0
C38        c          62.0       80.0       30.0       45.0       285.0      10.0              24.0
C40        c          60.0       85.0       30.0       452.0      692.0      10.0              24.0
C41        c          58.0       75.0       20.0       197.0      437.0      10.0              24.0
C43        c          55.0       85.0       20.0       42.0       282.0      10.0              24.0
C44        c          55.0       82.0       10.0       390.0      630.0      10.0              8.0
C45        c          20.0       82.0       10.0       586.0      826.0      10.0              12.0
C46        c          18.0       80.0       10.0       672.0      912.0      10.0              8.0
C47        c          2.0        45.0       10.0       199.0      439.0      10.0              12.0
C48        c          42.0       5.0        10.0       46.0       286.0      10.0              8.0
C50        c          72.0       35.0       30.0       674.0      914.0      10.0              24.0
C51        c          55.0       20.0       19.0       422.0      662.0      10.0              22.0
C52        c          25.0       30.0       3.0        493.0      733.0      10.0              2.0
C56        c          50.0       35.0       19.0       124.0      364.0      10.0              15.0
C57        c          30.0       25.0       23.0       166.0      406.0      10.0              27.0
C59        c          10.0       20.0       19.0       595.0      835.0      10.0              22.0
C60        c          15.0       60.0       17.0       27.0       267.0      10.0              13.0
C61        c          45.0       65.0       9.0        558.0      798.0      10.0              10.0
C62        c          65.0       35.0       3.0        78.0       318.0      10.0              2.0
C63        c          65.0       20.0       6.0        256.0      496.0      10.0              7.0
C66        c          41.0       37.0       16.0       524.0      764.0      10.0              12.0
C67        c          64.0       42.0       9.0        26.0       266.0      10.0              10.0
C70        c          35.0       69.0       23.0       338.0      578.0      10.0              18.0
C79        c          6.0        68.0       30.0       39.0       279.0      10.0              36.0
C81        c          49.0       58.0       10.0       697.0      937.0      10.0              12.0
C82        c          27.0       43.0       9.0        449.0      689.0      10.0              7.0
C85        c          63.0       23.0       2.0        38.0       278.0      10.0              2.0
C87        c          12.0       24.0       13.0       321.0      561.0      10.0              15.0
C88        c          24.0       58.0       19.0       501.0      741.0      10.0              15.0
C90        c          37.0       47.0       6.0        20.0       260.0      10.0              4.0
C93        c          61.0       52.0       3.0        257.0      497.0      10.0              3.0
C94        c          57.0       48.0       23.0       659.0      899.0      10.0              18.0
C97        c          4.0        18.0       35.0       661.0      901.0      10.0              42.0
C99        c          26.0       35.0       15.0       21.0       261.0      10.0              18.0
C100       c          31.0       67.0       3.0        408.0      648.0      10.0              2.0
Q Vehicle fuel tank capacity /229.26/
C Vehicle load capacity /1000.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.13/
v average Velocity /1.0/
