StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	240.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	240.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	240.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	240.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	240.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	240.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	240.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	240.00	0.00	0.00
C3         c          22.0       85.0       10.0       0.0        190.0      10.0              12.0
C5         c          20.0       85.0       20.0       0.0        189.0      10.0              24.0
C6         c          18.0       75.0       20.0       0.0        196.0      10.0              16.0
C10        c          10.0       40.0       30.0       0.0        198.0      10.0              24.0
C12        c          8.0        45.0       20.0       111.0      141.0      10.0              16.0
C13        c          5.0        35.0       10.0       0.0        191.0      10.0              12.0
C15        c          2.0        40.0       20.0       103.0      133.0      10.0              24.0
C16        c          0.0        40.0       20.0       154.0      184.0      10.0              16.0
C17        c          0.0        45.0       20.0       159.0      189.0      10.0              24.0
C18        c          44.0       5.0        20.0       0.0        184.0      10.0              16.0
C19        c          42.0       10.0       40.0       0.0        189.0      10.0              48.0
C20        c          42.0       15.0       10.0       119.0      149.0      10.0              8.0
C21        c          40.0       5.0        10.0       0.0        185.0      10.0              12.0
C22        c          40.0       15.0       40.0       0.0        195.0      10.0              32.0
C24        c          38.0       15.0       10.0       0.0        194.0      10.0              8.0
C25        c          35.0       5.0        20.0       0.0        184.0      10.0              24.0
C28        c          92.0       30.0       10.0       0.0        174.0      10.0              8.0
C29        c          90.0       35.0       10.0       128.0      158.0      10.0              12.0
C31        c          88.0       35.0       20.0       0.0        179.0      10.0              24.0
C35        c          67.0       85.0       20.0       0.0        185.0      10.0              24.0
C38        c          62.0       80.0       30.0       90.0       120.0      10.0              24.0
C40        c          60.0       85.0       30.0       157.0      187.0      10.0              24.0
C44        c          55.0       82.0       10.0       36.0       66.0       10.0              8.0
C47        c          2.0        45.0       10.0       0.0        191.0      10.0              12.0
C48        c          42.0       5.0        10.0       0.0        184.0      10.0              8.0
C49        c          42.0       12.0       10.0       0.0        191.0      10.0              12.0
C51        c          55.0       20.0       19.0       0.0        196.0      10.0              22.0
C52        c          25.0       30.0       3.0        58.0       88.0       10.0              2.0
C53        c          20.0       50.0       5.0        0.0        210.0      10.0              6.0
C55        c          30.0       60.0       16.0       0.0        215.0      10.0              19.0
C57        c          30.0       25.0       23.0       27.0       57.0       10.0              27.0
C59        c          10.0       20.0       19.0       0.0        187.0      10.0              22.0
C63        c          65.0       20.0       6.0        0.0        190.0      10.0              7.0
C65        c          35.0       40.0       16.0       31.0       61.0       10.0              19.0
C66        c          41.0       37.0       16.0       14.0       44.0       10.0              12.0
C68        c          40.0       60.0       21.0       99.0       129.0      10.0              16.0
C69        c          31.0       52.0       27.0       10.0       40.0       10.0              32.0
C70        c          35.0       69.0       23.0       0.0        210.0      10.0              18.0
C73        c          2.0        60.0       5.0        95.0       125.0      10.0              6.0
C74        c          20.0       20.0       8.0        0.0        193.0      10.0              6.0
C80        c          47.0       47.0       13.0       0.0        222.0      10.0              10.0
C83        c          37.0       31.0       14.0       0.0        210.0      10.0              16.0
C84        c          57.0       29.0       18.0       73.0       103.0      10.0              14.0
C86        c          21.0       24.0       28.0       150.0      180.0      10.0              22.0
C89        c          67.0       5.0        25.0       129.0      159.0      10.0              30.0
C91        c          49.0       42.0       13.0       76.0       106.0      10.0              15.0
C92        c          53.0       43.0       14.0       140.0      170.0      10.0              11.0
C93        c          61.0       52.0       3.0        0.0        208.0      10.0              3.0
C95        c          56.0       37.0       6.0        0.0        209.0      10.0              7.0
C98        c          26.0       52.0       9.0        0.0        215.0      10.0              7.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
