StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	3390.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	3390.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	3390.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	3390.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	3390.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	3390.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	3390.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	3390.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	3390.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	3390.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	3390.00	0.00	0.00
C1         c          52.0       75.0       10.0       986.0      1146.0     90.0              12.0
C5         c          42.0       65.0       10.0       0.0        3284.0     90.0              12.0
C6         c          16.0       42.0       20.0       2544.0     2704.0     90.0              16.0
C7         c          58.0       70.0       20.0       224.0      384.0      90.0              24.0
C10        c          35.0       66.0       10.0       28.0       188.0      90.0              8.0
C17        c          18.0       75.0       20.0       0.0        3266.0     90.0              24.0
C20        c          30.0       50.0       10.0       3020.0     3180.0     90.0              8.0
C25        c          22.0       66.0       40.0       1078.0     1238.0     90.0              48.0
C27        c          23.0       52.0       10.0       2832.0     2992.0     90.0              12.0
C29        c          20.0       50.0       10.0       2642.0     2802.0     90.0              12.0
C30        c          20.0       55.0       10.0       2737.0     2897.0     90.0              8.0
C31        c          10.0       35.0       20.0       2260.0     2420.0     90.0              24.0
C34        c          8.0        45.0       20.0       0.0        3267.0     90.0              16.0
C35        c          5.0        35.0       10.0       2165.0     2325.0     90.0              12.0
C37        c          2.0        40.0       20.0       2069.0     2229.0     90.0              24.0
C39        c          0.0        45.0       20.0       1882.0     2042.0     90.0              24.0
C41        c          35.0       32.0       10.0       0.0        3281.0     90.0              12.0
C42        c          33.0       32.0       20.0       0.0        3280.0     90.0              16.0
C43        c          33.0       35.0       10.0       27.0       187.0      90.0              12.0
C45        c          30.0       30.0       10.0       682.0      842.0      90.0              12.0
C47        c          30.0       35.0       10.0       307.0      467.0      90.0              12.0
C49        c          48.0       20.0       10.0       0.0        3268.0     90.0              12.0
C50        c          26.0       32.0       10.0       0.0        3277.0     90.0              8.0
C53        c          44.0       5.0        20.0       1671.0     1831.0     90.0              24.0
C55        c          42.0       15.0       10.0       1861.0     2021.0     90.0              12.0
C56        c          40.0       5.0        30.0       0.0        3255.0     90.0              24.0
C58        c          38.0       5.0        30.0       0.0        3254.0     90.0              24.0
C59        c          38.0       10.0       10.0       1296.0     1456.0     90.0              12.0
C61        c          50.0       30.0       10.0       2339.0     2499.0     90.0              12.0
C62        c          50.0       35.0       20.0       0.0        3281.0     90.0              16.0
C63        c          50.0       40.0       50.0       1910.0     2070.0     90.0              60.0
C64        c          48.0       30.0       10.0       0.0        3278.0     90.0              8.0
C65        c          44.0       25.0       10.0       2056.0     2216.0     90.0              12.0
C69        c          45.0       35.0       10.0       2805.0     2965.0     90.0              12.0
C70        c          95.0       30.0       30.0       1035.0     1195.0     90.0              24.0
C71        c          95.0       35.0       20.0       940.0      1100.0     90.0              24.0
C74        c          53.0       35.0       50.0       0.0        3280.0     90.0              40.0
C75        c          45.0       65.0       20.0       1179.0     1339.0     90.0              24.0
C76        c          90.0       35.0       10.0       845.0      1005.0     90.0              8.0
C80        c          85.0       25.0       10.0       1227.0     1387.0     90.0              8.0
C82        c          75.0       55.0       20.0       508.0      668.0      90.0              16.0
C85        c          86.0       46.0       30.0       743.0      903.0      90.0              36.0
C87        c          64.0       46.0       20.0       0.0        3275.0     90.0              24.0
C90        c          60.0       55.0       10.0       21.0       181.0      90.0              8.0
C91        c          60.0       60.0       10.0       0.0        3277.0     90.0              12.0
C92        c          67.0       85.0       20.0       603.0      763.0      90.0              16.0
C93        c          42.0       58.0       40.0       1369.0     1529.0     90.0              48.0
C94        c          65.0       82.0       10.0       509.0      669.0      90.0              8.0
C96        c          62.0       40.0       10.0       1808.0     1968.0     90.0              8.0
C98        c          58.0       75.0       20.0       319.0      479.0      90.0              16.0
Q Vehicle fuel tank capacity /118.31/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.28/
v average Velocity /1.0/
