StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	240.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	240.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	240.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	240.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	240.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	240.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	240.00	0.00	0.00
C1         c          25.0       85.0       20.0       175.0      191.0      10.0              24.0
C2         c          22.0       75.0       30.0       60.0       138.0      10.0              24.0
C8         c          15.0       80.0       10.0       83.0       137.0      10.0              8.0
C11        c          8.0        40.0       40.0       76.0       126.0      10.0              48.0
C12        c          8.0        45.0       20.0       119.0      133.0      10.0              16.0
C13        c          5.0        35.0       10.0       39.0       90.0       10.0              12.0
C18        c          44.0       5.0        20.0       74.0       114.0      10.0              16.0
C20        c          42.0       15.0       10.0       124.0      144.0      10.0              8.0
C23        c          38.0       5.0        30.0       53.0       163.0      10.0              36.0
C24        c          38.0       15.0       10.0       103.0      143.0      10.0              8.0
C25        c          35.0       5.0        20.0       104.0      148.0      10.0              24.0
C26        c          95.0       30.0       30.0       94.0       142.0      10.0              24.0
C30        c          88.0       30.0       10.0       125.0      163.0      10.0              8.0
C31        c          88.0       35.0       20.0       68.0       179.0      10.0              24.0
C32        c          87.0       30.0       10.0       67.0       117.0      10.0              8.0
C33        c          85.0       25.0       10.0       69.0       159.0      10.0              12.0
C34        c          85.0       35.0       30.0       123.0      182.0      10.0              24.0
C35        c          67.0       85.0       20.0       86.0       185.0      10.0              24.0
C38        c          62.0       80.0       30.0       67.0       143.0      10.0              24.0
C39        c          60.0       80.0       10.0       72.0       158.0      10.0              12.0
C42        c          55.0       80.0       10.0       34.0       47.0       10.0              8.0
C43        c          55.0       85.0       20.0       68.0       176.0      10.0              24.0
C44        c          55.0       82.0       10.0       36.0       102.0      10.0              8.0
C45        c          20.0       82.0       10.0       38.0       149.0      10.0              12.0
C46        c          18.0       80.0       10.0       111.0      177.0      10.0              8.0
C47        c          2.0        45.0       10.0       42.0       116.0      10.0              12.0
C50        c          72.0       35.0       30.0       163.0      185.0      10.0              24.0
C52        c          25.0       30.0       3.0        29.0       117.0      10.0              2.0
C55        c          30.0       60.0       16.0       15.0       116.0      10.0              19.0
C58        c          15.0       10.0       20.0       56.0       103.0      10.0              16.0
C60        c          15.0       60.0       17.0       140.0      203.0      10.0              13.0
C62        c          65.0       35.0       3.0        31.0       85.0       10.0              2.0
C64        c          45.0       30.0       17.0       64.0       96.0       10.0              13.0
C66        c          41.0       37.0       16.0       14.0       94.0       10.0              12.0
C70        c          35.0       69.0       23.0       84.0       112.0      10.0              18.0
C73        c          2.0        60.0       5.0        104.0      116.0      10.0              6.0
C74        c          20.0       20.0       8.0        122.0      146.0      10.0              6.0
C75        c          5.0        5.0        16.0       65.0       94.0       10.0              19.0
C79        c          6.0        68.0       30.0       42.0       94.0       10.0              36.0
C82        c          27.0       43.0       9.0        111.0      147.0      10.0              7.0
C85        c          63.0       23.0       2.0        36.0       159.0      10.0              2.0
C87        c          12.0       24.0       13.0       73.0       73.0       10.0              15.0
C88        c          24.0       58.0       19.0       71.0       147.0      10.0              15.0
C90        c          37.0       47.0       6.0        143.0      177.0      10.0              4.0
C92        c          53.0       43.0       14.0       102.0      208.0      10.0              11.0
C94        c          57.0       48.0       23.0       166.0      204.0      10.0              18.0
C95        c          56.0       37.0       6.0        34.0       128.0      10.0              7.0
C96        c          55.0       54.0       26.0       191.0      195.0      10.0              20.0
C98        c          26.0       52.0       9.0        135.0      181.0      10.0              7.0
C99        c          26.0       35.0       15.0       55.0       77.0       10.0              18.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /0.38/
v average Velocity /1.0/
