StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	240.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	240.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	240.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	240.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	240.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	240.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	240.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	240.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	240.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	240.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	240.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	240.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	240.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	240.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	240.00	0.00	0.00
C2         c          22.0       75.0       30.0       60.0       138.0      10.0              24.0
C4         c          20.0       80.0       40.0       72.0       80.0       10.0              32.0
C5         c          20.0       85.0       20.0       98.0       189.0      10.0              24.0
C8         c          15.0       80.0       10.0       83.0       137.0      10.0              8.0
C9         c          10.0       35.0       20.0       102.0      174.0      10.0              24.0
C11        c          8.0        40.0       40.0       76.0       126.0      10.0              48.0
C12        c          8.0        45.0       20.0       119.0      133.0      10.0              16.0
C15        c          2.0        40.0       20.0       104.0      132.0      10.0              24.0
C16        c          0.0        40.0       20.0       120.0      188.0      10.0              16.0
C17        c          0.0        45.0       20.0       155.0      189.0      10.0              24.0
C18        c          44.0       5.0        20.0       74.0       114.0      10.0              16.0
C20        c          42.0       15.0       10.0       124.0      144.0      10.0              8.0
C21        c          40.0       5.0        10.0       109.0      185.0      10.0              12.0
C22        c          40.0       15.0       40.0       96.0       146.0      10.0              32.0
C23        c          38.0       5.0        30.0       53.0       163.0      10.0              36.0
C24        c          38.0       15.0       10.0       103.0      143.0      10.0              8.0
C27        c          95.0       35.0       20.0       75.0       172.0      10.0              24.0
