StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	3390.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	3390.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	3390.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	3390.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	3390.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	3390.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	3390.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	3390.00	0.00	0.00
S12	f	-5.00	38.00	0.00	0.00	3390.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	3390.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	3390.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	3390.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	3390.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	3390.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	3390.00	0.00	0.00
C1         c          52.0       75.0       10.0       0.0        3272.0     90.0              12.0
C3         c          62.0       69.0       10.0       0.0        3270.0     90.0              12.0
C4         c          60.0       66.0       10.0       0.0        3274.0     90.0              8.0
C5         c          42.0       65.0       10.0       0.0        3284.0     90.0              12.0
C6         c          16.0       42.0       20.0       2544.0     2704.0     90.0              16.0
C7         c          58.0       70.0       20.0       0.0        3273.0     90.0              24.0
C8         c          34.0       60.0       20.0       12.0       172.0      90.0              16.0
C10        c          35.0       66.0       10.0       28.0       188.0      90.0              8.0
C11        c          35.0       69.0       10.0       0.0        3280.0     90.0              12.0
C12        c          25.0       85.0       20.0       0.0        3261.0     90.0              16.0
C14        c          22.0       85.0       10.0       601.0      761.0      90.0              8.0
C15        c          20.0       80.0       40.0       411.0      571.0      90.0              48.0
C16        c          20.0       85.0       40.0       693.0      853.0      90.0              32.0
C18        c          15.0       75.0       20.0       885.0      1045.0     90.0              16.0
C19        c          15.0       80.0       10.0       0.0        3260.0     90.0              12.0
C20        c          30.0       50.0       10.0       0.0        3290.0     90.0              8.0
C21        c          30.0       56.0       20.0       3128.0     3288.0     90.0              24.0
C22        c          28.0       52.0       20.0       0.0        3287.0     90.0              16.0
C23        c          14.0       66.0       10.0       0.0        3269.0     90.0              12.0
C24        c          25.0       50.0       10.0       0.0        3285.0     90.0              8.0
C29        c          20.0       50.0       10.0       2642.0     2802.0     90.0              12.0
C30        c          20.0       55.0       10.0       0.0        3279.0     90.0              8.0
C31        c          10.0       35.0       20.0       2260.0     2420.0     90.0              24.0
C33        c          8.0        40.0       40.0       0.0        3266.0     90.0              48.0
C36        c          5.0        45.0       10.0       0.0        3264.0     90.0              8.0
C39        c          0.0        45.0       20.0       1882.0     2042.0     90.0              24.0
C40        c          36.0       18.0       10.0       968.0      1128.0     90.0              8.0
C41        c          35.0       32.0       10.0       0.0        3281.0     90.0              12.0
C42        c          33.0       32.0       20.0       0.0        3280.0     90.0              16.0
C43        c          33.0       35.0       10.0       0.0        3283.0     90.0              12.0
C45        c          30.0       30.0       10.0       0.0        3277.0     90.0              12.0
C47        c          30.0       35.0       10.0       0.0        3281.0     90.0              12.0
C49        c          48.0       20.0       10.0       0.0        3268.0     90.0              12.0
C50        c          26.0       32.0       10.0       0.0        3277.0     90.0              8.0
C51        c          25.0       30.0       10.0       0.0        3275.0     90.0              12.0
C52        c          25.0       35.0       10.0       402.0      562.0      90.0              8.0
C53        c          44.0       5.0        20.0       0.0        3254.0     90.0              24.0
C55        c          42.0       15.0       10.0       0.0        3264.0     90.0              12.0
C57        c          38.0       15.0       40.0       0.0        3264.0     90.0              48.0
C58        c          38.0       5.0        30.0       0.0        3254.0     90.0              24.0
C59        c          38.0       10.0       10.0       0.0        3259.0     90.0              12.0
C60        c          35.0       5.0        20.0       0.0        3254.0     90.0              16.0
C61        c          50.0       30.0       10.0       0.0        3277.0     90.0              12.0
C63        c          50.0       40.0       50.0       0.0        3285.0     90.0              60.0
C64        c          48.0       30.0       10.0       0.0        3278.0     90.0              8.0
C65        c          44.0       25.0       10.0       0.0        3274.0     90.0              12.0
C66        c          47.0       35.0       10.0       0.0        3283.0     90.0              8.0
C68        c          42.0       30.0       10.0       0.0        3279.0     90.0              8.0
C70        c          95.0       30.0       30.0       0.0        3241.0     90.0              24.0
C71        c          95.0       35.0       20.0       0.0        3242.0     90.0              24.0
C72        c          53.0       30.0       10.0       2432.0     2592.0     90.0              8.0
C74        c          53.0       35.0       50.0       0.0        3280.0     90.0              40.0
C76        c          90.0       35.0       10.0       0.0        3247.0     90.0              8.0
C77        c          72.0       45.0       10.0       0.0        3267.0     90.0              12.0
C79        c          87.0       30.0       10.0       1322.0     1482.0     90.0              12.0
C81        c          85.0       35.0       30.0       1417.0     1577.0     90.0              36.0
C82        c          75.0       55.0       20.0       508.0      668.0      90.0              16.0
C83        c          72.0       55.0       10.0       415.0      575.0      90.0              12.0
C84        c          70.0       58.0       20.0       0.0        3268.0     90.0              16.0
C86        c          66.0       55.0       10.0       226.0      386.0      90.0              8.0
C88        c          65.0       60.0       30.0       0.0        3273.0     90.0              24.0
C89        c          56.0       64.0       10.0       0.0        3278.0     90.0              12.0
C90        c          60.0       55.0       10.0       0.0        3279.0     90.0              8.0
C91        c          60.0       60.0       10.0       0.0        3277.0     90.0              12.0
C92        c          67.0       85.0       20.0       603.0      763.0      90.0              16.0
C95        c          62.0       80.0       30.0       0.0        3262.0     90.0              36.0
C96        c          62.0       40.0       10.0       1808.0     1968.0     90.0              8.0
C97        c          60.0       85.0       30.0       0.0        3259.0     90.0              36.0
C98        c          58.0       75.0       20.0       0.0        3269.0     90.0              16.0
C100       c          55.0       85.0       20.0       0.0        3261.0     90.0              16.0
Q Vehicle fuel tank capacity /118.12/
C Vehicle load capacity /700.0/
r fuel consumption rate /1.0/
g inverse refueling rate /2.29/
v average Velocity /1.0/
