StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S0	f	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	1236.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	1236.00	0.00	0.00
S5	f	32.00	80.00	0.00	0.00	1236.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	1236.00	0.00	0.00
S8	f	4.00	83.00	0.00	0.00	1236.00	0.00	0.00
S9	f	18.00	58.00	0.00	0.00	1236.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	1236.00	0.00	0.00
S11	f	13.00	31.00	0.00	0.00	1236.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	1236.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	1236.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	1236.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	1236.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	1236.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	1236.00	0.00	0.00
C1         c          45.0       68.0       10.0       19.0       206.0      90.0              12.0
C2         c          45.0       70.0       30.0       470.0      582.0      90.0              24.0
C5         c          42.0       65.0       10.0       820.0      1130.0     90.0              12.0
C6         c          40.0       69.0       20.0       635.0      789.0      90.0              16.0
C7         c          40.0       66.0       20.0       713.0      897.0      90.0              24.0
C9         c          38.0       70.0       10.0       760.0      1125.0     90.0              12.0
C10        c          35.0       66.0       10.0       703.0      921.0      90.0              8.0
C12        c          25.0       85.0       20.0       154.0      250.0      90.0              16.0
C13        c          22.0       75.0       30.0       916.0      1115.0     90.0              36.0
C14        c          22.0       85.0       10.0       194.0      396.0      90.0              8.0
C15        c          20.0       80.0       40.0       754.0      780.0      90.0              48.0
C16        c          20.0       85.0       40.0       314.0      460.0      90.0              32.0
C17        c          18.0       75.0       20.0       510.0      834.0      90.0              24.0
C19        c          15.0       80.0       10.0       411.0      557.0      90.0              12.0
C20        c          30.0       50.0       10.0       10.0       168.0      90.0              8.0
C22        c          28.0       52.0       20.0       25.0       179.0      90.0              16.0
C23        c          28.0       55.0       10.0       13.0       146.0      90.0              12.0
C24        c          25.0       50.0       10.0       15.0       237.0      90.0              8.0
C25        c          25.0       52.0       40.0       50.0       340.0      90.0              48.0
C27        c          23.0       52.0       10.0       263.0      311.0      90.0              12.0
C29        c          20.0       50.0       10.0       157.0      243.0      90.0              12.0
C30        c          20.0       55.0       10.0       334.0      428.0      90.0              8.0
C32        c          10.0       40.0       30.0       192.0      416.0      90.0              24.0
C35        c          5.0        35.0       10.0       564.0      816.0      90.0              12.0
C37        c          2.0        40.0       20.0       560.0      628.0      90.0              24.0
C38        c          0.0        40.0       30.0       417.0      587.0      90.0              24.0
C40        c          35.0       30.0       10.0       106.0      236.0      90.0              8.0
C41        c          35.0       32.0       10.0       19.0       181.0      90.0              12.0
C42        c          33.0       32.0       20.0       225.0      303.0      90.0              16.0
C44        c          32.0       30.0       10.0       264.0      448.0      90.0              8.0
C47        c          30.0       35.0       10.0       664.0      788.0      90.0              12.0
C48        c          28.0       30.0       10.0       471.0      609.0      90.0              8.0
C50        c          26.0       32.0       10.0       903.0      995.0      90.0              8.0
C51        c          25.0       30.0       10.0       747.0      965.0      90.0              12.0
C52        c          25.0       35.0       10.0       961.0      1124.0     90.0              8.0
C54        c          42.0       10.0       40.0       769.0      909.0      90.0              32.0
C55        c          42.0       15.0       10.0       861.0      1007.0     90.0              12.0
C57        c          40.0       15.0       40.0       820.0      1111.0     90.0              48.0
C58        c          38.0       5.0        30.0       188.0      388.0      90.0              24.0
C59        c          38.0       15.0       10.0       36.0       180.0      90.0              12.0
C60        c          35.0       5.0        20.0       128.0      262.0      90.0              16.0
C61        c          50.0       30.0       10.0       739.0      1123.0     90.0              12.0
C62        c          50.0       35.0       20.0       119.0      279.0      90.0              16.0
C63        c          50.0       40.0       50.0       15.0       264.0      90.0              60.0
C64        c          48.0       30.0       10.0       204.0      384.0      90.0              8.0
C65        c          48.0       40.0       10.0       13.0       282.0      90.0              12.0
C67        c          47.0       40.0       10.0       13.0       306.0      90.0              12.0
C68        c          45.0       30.0       10.0       277.0      497.0      90.0              8.0
C69        c          45.0       35.0       10.0       361.0      603.0      90.0              12.0
C71        c          95.0       35.0       20.0       421.0      603.0      90.0              24.0
C72        c          53.0       30.0       10.0       891.0      967.0      90.0              8.0
C74        c          53.0       35.0       50.0       20.0       215.0      90.0              40.0
C76        c          90.0       35.0       10.0       509.0      705.0      90.0              8.0
C77        c          88.0       30.0       10.0       459.0      675.0      90.0              12.0
C79        c          87.0       30.0       10.0       393.0      559.0      90.0              12.0
C80        c          85.0       25.0       10.0       614.0      712.0      90.0              8.0
C82        c          75.0       55.0       20.0       370.0      618.0      90.0              16.0
C83        c          72.0       55.0       10.0       498.0      676.0      90.0              12.0
C84        c          70.0       58.0       20.0       599.0      761.0      90.0              16.0
C86        c          66.0       55.0       10.0       91.0       323.0      90.0              8.0
C87        c          65.0       55.0       20.0       40.0       192.0      90.0              24.0
C88        c          65.0       60.0       30.0       789.0      943.0      90.0              24.0
C89        c          63.0       58.0       10.0       877.0      1041.0     90.0              12.0
C93        c          65.0       85.0       40.0       450.0      712.0      90.0              48.0
C94        c          65.0       82.0       10.0       334.0      456.0      90.0              8.0
C95        c          62.0       80.0       30.0       242.0      362.0      90.0              36.0
C96        c          60.0       80.0       10.0       97.0       323.0      90.0              8.0
C98        c          58.0       75.0       20.0       103.0      325.0      90.0              16.0
C99        c          55.0       80.0       10.0       781.0      951.0      90.0              12.0
C100       c          55.0       85.0       20.0       716.0      826.0      90.0              16.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
