StringID	Type	x	y	demand	ReadyTime	DueDate	ServiceTime	pickup
D0	d	40.00	50.00	0.00	0.00	1236.00	0.00	0.00
S1	f	73.00	52.00	0.00	0.00	1236.00	0.00	0.00
S2	f	90.00	55.00	0.00	0.00	1236.00	0.00	0.00
S3	f	55.00	79.00	0.00	0.00	1236.00	0.00	0.00
S4	f	69.00	89.00	0.00	0.00	1236.00	0.00	0.00
S6	f	39.00	96.00	0.00	0.00	1236.00	0.00	0.00
S7	f	23.00	80.00	0.00	0.00	1236.00	0.00	0.00
S10	f	1.00	56.00	0.00	0.00	1236.00	0.00	0.00
S13	f	26.00	37.00	0.00	0.00	1236.00	0.00	0.00
S14	f	28.00	13.00	0.00	0.00	1236.00	0.00	0.00
S15	f	39.00	31.00	0.00	0.00	1236.00	0.00	0.00
S16	f	48.00	11.00	0.00	0.00	1236.00	0.00	0.00
S17	f	59.00	17.00	0.00	0.00	1236.00	0.00	0.00
S18	f	73.00	23.00	0.00	0.00	1236.00	0.00	0.00
S19	f	74.00	32.00	0.00	0.00	1236.00	0.00	0.00
S20	f	90.00	44.00	0.00	0.00	1236.00	0.00	0.00
C1         c          45.0       68.0       10.0       46.0       172.0      90.0              12.0
C2         c          45.0       70.0       30.0       471.0      581.0      90.0              24.0
C3         c          42.0       66.0       10.0       829.0      965.0      90.0              12.0
C4         c          42.0       68.0       10.0       548.0      692.0      90.0              8.0
C5         c          42.0       65.0       10.0       912.0      1064.0     90.0              12.0
C6         c          40.0       69.0       20.0       653.0      771.0      90.0              16.0
C7         c          40.0       66.0       20.0       743.0      867.0      90.0              24.0
C8         c          38.0       68.0       20.0       991.0      1127.0     90.0              16.0
C9         c          38.0       70.0       10.0       917.0      1081.0     90.0              12.0
C12        c          25.0       85.0       20.0       149.0      255.0      90.0              16.0
C13        c          22.0       75.0       30.0       986.0      1115.0     90.0              36.0
C14        c          22.0       85.0       10.0       231.0      359.0      90.0              8.0
C16        c          20.0       85.0       40.0       329.0      445.0      90.0              32.0
C17        c          18.0       75.0       20.0       594.0      750.0      90.0              24.0
C20        c          30.0       50.0       10.0       10.0       130.0      90.0              8.0
C21        c          30.0       52.0       20.0       11.0       135.0      90.0              24.0
C22        c          28.0       52.0       20.0       43.0       161.0      90.0              16.0
C25        c          25.0       52.0       40.0       121.0      269.0      90.0              48.0
C26        c          25.0       55.0       10.0       637.0      779.0      90.0              8.0
C27        c          23.0       52.0       10.0       240.0      334.0      90.0              12.0
C28        c          23.0       55.0       20.0       402.0      546.0      90.0              16.0
C31        c          10.0       35.0       20.0       441.0      543.0      90.0              24.0
C33        c          8.0        40.0       40.0       314.0      478.0      90.0              48.0
C34        c          8.0        45.0       20.0       170.0      268.0      90.0              16.0
C37        c          2.0        40.0       20.0       544.0      644.0      90.0              24.0
C38        c          0.0        40.0       30.0       441.0      563.0      90.0              24.0
C39        c          0.0        45.0       20.0       342.0      472.0      90.0              24.0
C40        c          35.0       30.0       10.0       114.0      228.0      90.0              8.0
C41        c          35.0       32.0       10.0       19.0       139.0      90.0              12.0
C42        c          33.0       32.0       20.0       213.0      315.0      90.0              16.0
C44        c          32.0       30.0       10.0       294.0      418.0      90.0              8.0
C47        c          30.0       35.0       10.0       670.0      782.0      90.0              12.0
C48        c          28.0       30.0       10.0       483.0      597.0      90.0              8.0
C49        c          28.0       35.0       10.0       980.0      1104.0     90.0              12.0
C50        c          26.0       32.0       10.0       897.0      1001.0     90.0              8.0
C52        c          25.0       35.0       10.0       1003.0     1124.0     90.0              8.0
C53        c          44.0       5.0        20.0       399.0      549.0      90.0              24.0
C55        c          42.0       15.0       10.0       876.0      992.0      90.0              12.0
C56        c          40.0       5.0        30.0       320.0      440.0      90.0              24.0
C57        c          40.0       15.0       40.0       952.0      1100.0     90.0              48.0
C59        c          38.0       15.0       10.0       37.0       153.0      90.0              12.0
C60        c          35.0       5.0        20.0       138.0      252.0      90.0              16.0
C62        c          50.0       35.0       20.0       139.0      259.0      90.0              16.0
C63        c          50.0       40.0       50.0       15.0       155.0      90.0              60.0
C64        c          48.0       30.0       10.0       232.0      356.0      90.0              8.0
C65        c          48.0       40.0       10.0       31.0       175.0      90.0              12.0
C67        c          47.0       40.0       10.0       13.0       162.0      90.0              12.0
C69        c          45.0       35.0       10.0       413.0      551.0      90.0              12.0
C70        c          95.0       30.0       30.0       363.0      471.0      90.0              24.0
C71        c          95.0       35.0       20.0       450.0      574.0      90.0              24.0
C72        c          53.0       30.0       10.0       879.0      979.0      90.0              8.0
C73        c          92.0       30.0       10.0       250.0      398.0      90.0              12.0
C78        c          88.0       35.0       20.0       634.0      764.0      90.0              16.0
C79        c          87.0       30.0       10.0       415.0      537.0      90.0              12.0
C81        c          85.0       35.0       30.0       730.0      854.0      90.0              36.0
C82        c          75.0       55.0       20.0       424.0      564.0      90.0              16.0
C84        c          70.0       58.0       20.0       620.0      740.0      90.0              16.0
C85        c          68.0       60.0       30.0       700.0      846.0      90.0              36.0
C86        c          66.0       55.0       10.0       139.0      275.0      90.0              8.0
C87        c          65.0       55.0       20.0       57.0       175.0      90.0              24.0
C88        c          65.0       60.0       30.0       807.0      925.0      90.0              24.0
C89        c          63.0       58.0       10.0       899.0      1019.0     90.0              12.0
C90        c          60.0       55.0       10.0       21.0       148.0      90.0              8.0
C91        c          60.0       60.0       10.0       952.0      1123.0     90.0              12.0
C92        c          67.0       85.0       20.0       428.0      550.0      90.0              16.0
C94        c          65.0       82.0       10.0       340.0      450.0      90.0              8.0
C96        c          60.0       80.0       10.0       143.0      277.0      90.0              8.0
C97        c          60.0       85.0       30.0       614.0      738.0      90.0              36.0
C98        c          58.0       75.0       20.0       147.0      281.0      90.0              16.0
C100       c          55.0       85.0       20.0       717.0      825.0      90.0              16.0
Q Vehicle fuel tank capacity /79.69/
C Vehicle load capacity /200.0/
r fuel consumption rate /1.0/
g inverse refueling rate /3.39/
v average Velocity /1.0/
